,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,191970.2,214606.5,142077.9,139041.5,955.7,881.8,485.1,314.6,298.2,-260.0,450.9,106.7,340.9,77.6,300.9,133.1,1144.7588,0.0
1,227806.9,220952.4,118848.7,114438.3,908.4,833.5,383.7,368.0,472.0,-127.3,495.2,277.2,409.4,-66.4,286.2,-5.4,993.21704,17.0
2,271789.8,315480.3,194605.2,207981.7,1320.3,1159.3,697.9,569.5,423.2,292.7,668.8,478.1,509.9,15.2,346.8,-27.3,1188.6315,99.0
3,233386.1,289840.2,141839.3,157658.1,1354.6,1381.3,564.7,816.0,422.2,269.5,634.9,708.3,485.7,206.4,267.6,172.7,1271.7052,167.0
4,342655.1,360292.3,255392.0,254140.1,2017.9,1571.2,708.0,286.0,411.7,234.5,922.5,595.3,352.9,93.9,409.4,345.0,1076.7289,265.0
5,442525.0,592489.1,247672.3,296853.5,3332.6,4186.6,1495.3,1555.1,673.2,724.2,1775.6,2282.5,462.0,444.6,595.6,576.9,1371.0312,295.0
6,232815.0,297236.3,227178.5,236436.4,1255.7,1164.2,489.1,102.0,389.3,102.8,652.8,431.8,398.7,183.9,411.1,-8.8,1307.3849,315.0
7,227434.0,250843.0,189914.8,190549.7,1572.9,1671.3,470.9,664.8,401.7,-3.6,780.5,603.7,487.9,23.4,258.3,-33.3,1129.4045,360.0
8,422379.0,640271.1,467523.7,572829.7,2626.6,3800.1,836.9,1241.6,523.2,542.1,1214.1,1415.3,364.9,441.6,432.6,511.5,1552.2592,406.0
9,204462.7,230070.5,154307.0,162006.4,1335.3,1565.8,634.5,500.6,336.5,58.3,743.2,854.3,401.1,0.1,352.5,383.4,1152.288,478.0
10,224896.7,234648.1,146524.6,142202.5,1001.7,603.4,595.7,361.5,316.7,-61.8,843.9,639.0,514.8,48.3,295.6,-210.4,1068.403,528.0
11,208973.6,219725.5,116447.9,115365.4,1019.3,1019.2,422.2,441.4,376.0,-36.2,722.0,345.9,303.1,-27.6,390.9,299.3,1076.7147,545.0
12,203629.7,204788.8,92373.8,89731.8,1036.2,1017.2,551.8,205.7,480.9,65.0,709.5,428.7,412.3,227.3,304.9,197.6,1029.8536,546.0
