,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,156235.8,146159.6,79168.7,74180.8,1151.5,748.5,1268.2,1044.5,376.9,-13.3,465.0,166.2,7594.4,8008.9,6627.0,6817.2,957.98126,0.0
1,223589.0,221650.2,140033.4,144086.3,2353.3,2349.1,2415.0,2303.0,345.1,119.9,539.8,632.9,14811.0,17234.2,12535.8,13908.1,1015.1424,9.0
2,228444.8,258508.2,150589.7,160937.7,2449.8,2715.9,2637.5,2755.1,456.3,402.4,811.2,698.4,15107.5,17681.2,13525.3,14879.2,1158.7799,13.0
3,247666.5,278414.5,124426.5,141455.8,2648.2,2691.4,3414.4,3652.4,393.1,170.1,1005.4,968.7,18339.3,23001.9,16627.5,20588.2,1151.1421,52.0
4,301058.2,346366.0,224759.8,236275.4,3344.7,3677.9,4180.8,4902.5,446.0,333.9,780.3,714.3,22847.9,25943.4,18562.7,22489.3,1178.1156,64.0
5,153904.0,163510.3,87708.3,84810.7,1335.3,999.7,1644.2,1437.3,420.6,-217.1,454.3,177.0,8594.3,9709.4,8207.5,8446.6,1087.9135,69.0
6,134552.1,130131.4,76516.7,72666.6,979.3,853.1,807.8,742.3,509.9,-21.3,464.4,339.3,5382.6,5599.0,4647.1,5259.3,990.35425,75.0
7,249998.5,343645.3,227844.4,249212.6,3591.3,3858.7,4934.1,5508.5,447.6,570.3,860.2,1017.7,20505.0,25688.2,18031.7,22573.7,1407.6129,84.0
8,212498.5,207267.6,109013.1,111579.7,2124.2,2064.8,2386.4,2466.9,548.1,126.4,614.6,570.5,13675.8,15423.1,12635.3,13814.0,998.8043,179.0
9,220486.6,263723.4,148946.1,166170.8,2524.4,2592.4,2960.0,3330.6,500.5,301.3,788.5,676.1,15430.4,18522.1,13526.6,16497.3,1224.8359,182.0
10,186581.4,190289.3,124977.8,126212.1,1669.6,1320.4,1917.4,1920.9,423.9,128.1,778.9,603.5,10379.3,11353.0,8617.7,9272.7,1044.3783,225.0
11,159510.0,164610.8,110514.8,110408.6,1716.0,1359.7,2196.3,2322.9,466.4,127.9,496.2,644.5,12579.4,13748.3,10704.1,11776.6,1056.7832,226.0
12,195073.5,195597.5,93520.5,96205.1,1822.8,1657.0,2153.7,2067.8,382.6,200.9,788.6,191.4,13198.0,14628.0,11112.0,12238.0,1026.7559,227.0
13,116707.9,128218.4,79028.4,77577.5,1178.2,588.8,1477.5,921.3,295.1,-136.6,344.1,-14.6,7439.1,8104.6,6323.4,6888.1,1125.0233,229.0
14,196548.5,229644.0,198037.1,206954.5,1952.6,1763.9,2489.6,2555.5,450.9,355.7,673.2,928.6,13823.8,15548.4,11794.1,13755.8,1196.4493,230.0
15,152434.7,168473.1,114868.2,112775.4,1627.0,1214.2,1660.3,1568.5,411.2,-32.1,764.8,419.0,9053.7,10049.6,7489.3,7777.4,1131.7561,246.0
16,163536.9,228125.5,147829.2,164877.1,2159.0,2343.7,3295.5,3254.2,576.7,432.9,691.1,871.3,14339.3,17738.8,12207.3,15327.2,1428.4348,259.0
17,170382.4,205023.4,137731.2,135150.1,2306.4,2084.3,3051.1,2854.2,468.4,39.5,692.1,741.3,15379.0,15869.5,13644.3,14238.0,1232.2336,266.0
18,230151.3,286751.9,281403.2,313822.7,2327.6,2734.2,3225.0,3230.3,386.3,311.6,688.0,407.9,13745.1,16973.4,11718.7,14213.7,1275.8688,280.0
19,186487.7,198502.6,147848.5,152399.8,1985.1,1647.9,1894.0,1714.8,432.3,160.2,552.3,498.9,8827.2,10237.6,7829.1,8637.5,1090.0153,313.0
20,144240.5,164937.8,98446.4,96743.0,1815.9,1715.6,2189.4,2020.9,317.4,3.8,592.6,386.7,10307.7,11190.7,8831.5,9375.5,1170.9374,316.0
21,257677.9,300834.5,198781.0,218350.2,2862.5,3360.8,3144.9,3401.5,414.0,140.8,735.1,581.8,19171.7,23275.7,16638.1,20428.3,1195.5297,339.0
22,228931.9,233425.2,127266.7,131546.1,1717.6,1707.1,2423.0,2172.2,399.6,-71.0,797.7,766.3,11799.1,13969.0,10519.3,12319.9,1044.1152,352.0
23,254990.6,261248.3,101439.8,98486.3,2675.2,2698.6,2719.8,3100.2,363.3,295.5,593.2,336.5,14437.4,15471.4,11996.9,12845.0,1049.1559,372.0
24,207216.5,276751.0,175615.4,195682.0,2883.2,2746.0,3275.5,3708.7,456.1,347.8,827.3,676.1,16205.7,20035.4,14048.6,17500.5,1367.6213,418.0
25,198132.2,237285.7,125803.3,140490.6,2441.7,2560.8,3094.8,3931.9,418.4,206.7,770.6,766.4,18095.4,22176.6,15872.8,19266.7,1226.3807,426.0
26,139632.8,139016.4,98606.7,95742.5,1206.0,1343.7,1995.5,1817.7,446.1,318.2,629.5,132.7,9992.2,10616.0,8256.9,9234.4,1019.4789,429.0
27,164484.2,336712.7,104117.1,195319.9,1862.0,2701.1,2358.6,3518.9,385.0,359.4,847.4,1424.7,12327.5,21697.3,10834.6,18815.1,2096.2615,443.0
28,187928.8,261378.3,174462.5,195242.4,2063.1,1672.7,2547.2,2509.7,352.7,320.1,891.4,822.5,11476.4,14286.7,10012.3,12305.9,1424.2213,446.0
29,190105.2,230802.9,142169.3,162584.3,2623.2,2899.1,3460.8,3601.4,492.7,118.8,845.0,883.6,16494.3,20397.5,15190.1,18455.0,1243.2208,459.0
30,293494.1,334996.7,217880.9,215272.4,3936.8,3997.0,4187.4,4355.0,565.7,351.1,610.7,791.4,20532.5,22668.0,18054.6,19468.7,1168.8243,470.0
31,213891.8,248937.9,153883.8,166657.6,2953.4,3237.8,3584.7,3881.3,444.6,72.4,772.4,1068.8,17884.7,20945.5,15741.9,18574.8,1191.799,510.0
32,154107.1,155862.8,88123.7,86443.8,1335.0,1186.5,1617.5,1293.7,328.9,-198.7,394.5,96.1,7436.6,8026.3,6909.6,6931.9,1035.6849,520.0
33,197283.3,203487.0,127834.2,131841.1,1915.9,1507.4,2436.5,2159.6,632.1,141.7,809.6,770.5,14086.7,16184.1,11684.3,13127.1,1056.2155,531.0
34,202350.9,302118.7,207542.0,261192.3,3111.4,4179.0,3038.5,3984.8,552.0,445.3,754.0,1067.6,15594.3,20464.4,13651.7,17786.9,1528.9277,557.0
35,206422.9,242552.1,166221.4,183355.0,2816.9,3566.0,3298.9,3639.9,446.2,312.7,534.9,512.5,14918.7,17746.7,13149.4,15330.4,1203.2631,564.0
36,223392.9,226957.3,176085.4,181282.2,3119.6,3334.0,3608.0,3630.2,541.3,207.0,632.4,873.4,20892.7,24206.5,18443.1,21917.7,1040.3416,567.0
37,207109.8,212877.8,165068.5,170954.9,2071.7,2357.1,1778.8,1797.7,451.0,188.9,577.9,695.4,11866.2,13399.1,10365.0,11656.4,1052.5438,573.0
38,303081.7,366782.7,271082.8,312560.5,4867.6,5928.3,5587.4,6983.6,555.4,430.2,1094.6,1222.3,32385.6,42545.6,28452.8,36531.0,1239.2264,579.0
39,415851.9,447767.5,324966.7,337257.8,3202.6,3233.7,3542.8,3641.4,392.9,307.0,822.6,812.7,20971.8,23460.7,17728.9,20539.4,1102.5999,581.0
40,202659.8,245129.6,134347.7,151473.6,2664.9,3169.2,3379.3,3472.8,300.5,-17.4,779.7,546.0,17939.2,21337.2,14772.7,18411.3,1238.6143,608.0
41,179798.9,196906.1,139233.7,151256.5,2113.0,1810.3,2842.8,2677.1,311.1,349.2,905.1,719.0,11210.5,13252.2,9691.5,11556.7,1121.4695,613.0
42,184833.5,212170.7,115831.3,114357.1,2086.9,1877.3,2560.5,2497.0,465.5,475.0,648.5,306.6,11732.0,12929.6,10464.5,11705.2,1175.4598,629.0
43,145639.6,151261.4,90006.2,86830.9,1192.3,598.1,1442.8,1279.7,564.8,350.8,566.9,268.1,5343.2,5721.9,4971.9,5051.7,1063.5764,645.0
44,169896.6,183006.9,118596.8,119218.1,1799.8,1731.8,1883.6,1767.1,393.6,544.0,578.7,263.7,10905.6,11969.7,9463.3,10051.8,1103.0168,649.0
45,190691.6,244977.4,153886.6,172758.7,2060.6,2037.5,2878.1,3304.8,377.1,410.9,560.8,738.0,15084.2,18364.0,13289.3,15939.4,1315.5334,665.0
46,264086.5,355194.1,216705.9,257968.1,3630.1,4677.8,4748.0,5370.3,541.6,455.2,1148.6,1304.1,23070.4,29942.2,19680.3,26321.1,1377.3029,702.0
47,218949.3,268908.4,156925.3,169907.0,2739.5,3347.6,3815.0,4020.8,321.7,184.7,610.9,604.4,17532.1,20963.2,16145.3,18556.7,1257.6814,704.0
48,145493.7,134509.8,83844.1,79132.5,1023.3,955.8,951.2,659.1,351.9,-108.1,405.4,131.8,5827.1,6022.9,5183.6,5583.3,946.7256,719.0
49,149643.9,139221.0,81547.2,77737.4,1154.6,1139.4,1628.7,1494.9,349.8,207.0,580.3,259.3,6474.7,6991.3,5521.6,5464.6,952.70184,732.0
50,193743.0,220191.4,148205.9,162325.2,2266.8,2055.3,3055.7,2930.1,452.4,300.6,689.2,672.0,12725.5,15898.1,11645.8,14260.6,1163.8264,733.0
51,337238.5,442438.8,227737.0,285675.1,4868.2,5845.4,5790.5,7174.5,575.8,133.6,1125.8,1440.8,33575.4,45025.1,29164.5,38688.6,1343.458,780.0
52,241112.0,296122.1,158617.6,182548.1,2393.3,2565.7,1254.1,1313.6,522.4,278.6,949.4,829.0,7887.8,9797.9,6410.3,8215.8,1257.6268,792.0
53,174473.2,213336.7,152209.2,165649.5,2338.8,2429.2,2563.5,2813.6,389.3,20.4,840.2,560.7,13766.0,16837.3,12169.2,14778.2,1252.1011,796.0
54,268777.5,383586.0,219060.8,305735.8,2822.7,3622.3,2805.1,4063.2,517.9,530.8,1175.9,1069.0,13407.7,20697.9,12274.7,18564.5,1461.4086,812.0
55,246996.8,290577.2,107084.5,116377.8,2255.3,2411.2,2801.3,3025.3,277.4,81.7,919.6,594.7,13585.0,15912.6,11885.3,13484.7,1204.6963,815.0
56,261209.0,340163.4,206643.5,235659.3,3629.5,4153.5,4510.8,5025.7,577.3,443.1,962.8,990.3,25212.3,30637.1,20908.5,26337.5,1333.5232,851.0
57,261757.3,333367.7,167080.5,200500.9,3395.9,3766.0,4370.4,4883.3,465.0,121.4,841.5,644.3,21913.1,28539.9,19016.1,24622.2,1304.165,852.0
58,149671.4,146398.8,109928.2,108017.4,1694.5,1416.1,1877.8,2115.6,479.0,84.9,535.1,202.2,8664.2,9338.7,7386.1,8346.4,1001.65405,858.0
59,171742.7,202959.7,139599.6,155041.9,2222.2,2378.7,2933.9,2954.0,399.3,-98.9,675.6,619.5,15226.5,18310.1,13045.6,15343.9,1210.1715,861.0
60,224458.3,291378.3,139653.2,153124.8,2776.8,2465.3,2980.4,3110.7,418.9,308.8,811.9,901.0,16224.8,19329.0,13442.7,16417.5,1329.3076,876.0
61,252760.1,241587.4,122729.1,117151.8,2423.2,2034.6,3683.0,3010.5,465.1,155.4,805.0,634.7,15999.4,17423.3,14059.2,14993.1,978.7351,887.0
62,135680.9,137078.7,76515.4,75297.3,1187.8,925.6,1217.8,1067.0,338.8,206.2,339.7,52.9,6733.5,6960.5,5940.0,5861.1,1034.5547,888.0
63,189405.6,242284.6,148925.7,169446.1,2233.1,2435.7,3037.7,3697.7,512.8,275.5,892.9,675.1,17971.9,22305.5,14985.9,18824.6,1309.9225,908.0
64,216701.6,210385.7,133601.8,134552.3,1310.5,1460.8,1469.3,1552.7,389.7,-4.5,499.9,148.9,6528.5,7269.4,6057.9,6817.2,994.1773,922.0
65,158283.2,170917.0,57268.6,54876.4,1720.0,1194.4,2128.5,2001.0,263.1,-198.9,501.7,329.6,10720.8,11596.8,9189.6,9916.8,1105.7524,925.0
66,215882.7,303567.7,172459.0,196784.9,3296.2,3799.4,4497.2,4655.9,586.9,353.6,1048.8,1170.1,19921.0,25244.5,17939.6,22366.8,1439.9324,937.0
67,156715.3,169815.7,100462.7,97242.2,1353.5,1312.1,1829.7,1690.6,353.8,307.4,667.5,671.9,7622.9,8253.5,6688.8,7361.2,1109.6187,949.0
68,188490.7,174615.7,113204.6,109324.7,1819.3,1299.1,1862.3,1574.1,547.1,459.6,721.3,488.9,9960.0,10674.1,8966.8,9570.5,948.6321,966.0
69,162550.7,211780.8,142839.9,166558.7,2169.6,2278.1,2236.6,2684.9,379.1,103.0,760.6,921.1,11666.1,14417.6,9696.9,12302.5,1334.1818,981.0
70,199788.8,251381.2,122178.4,136637.2,2747.8,3030.3,2811.9,3117.5,477.7,491.8,755.2,725.2,15974.1,18910.5,13561.0,16679.3,1288.4623,996.0
71,173434.9,191578.0,107053.8,110617.7,1770.7,1573.2,2257.1,2167.0,466.3,365.9,573.9,318.0,12718.6,14101.0,10759.0,11968.6,1131.14,1022.0
72,169593.8,182032.8,150456.6,151560.3,2020.0,1670.4,1540.3,1717.6,464.1,279.7,839.2,237.1,8583.5,9473.3,7585.4,8326.6,1099.116,1072.0
73,208320.8,223673.0,161682.9,175110.8,2336.7,2599.9,2391.2,2408.7,329.7,15.4,690.4,624.2,14704.2,17604.6,13088.4,14968.4,1099.4679,1090.0
