,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,290377.6,380701.7,165387.6,186219.7,1915.9,1891.9,715.7,619.7,516.9,213.4,788.3,925.2,473.4,404.6,408.4,13.3,1342.5294,0.0
1,196173.8,199423.0,91416.2,87266.6,734.0,964.2,306.7,251.4,255.7,-79.5,544.5,270.0,371.0,40.2,422.4,493.5,1040.9885,126.0
2,184110.8,196390.2,100187.5,96438.9,1198.9,611.5,378.8,177.7,539.9,241.6,467.5,370.4,357.4,-317.5,356.6,73.8,1092.3329,167.0
3,219234.3,224847.4,134279.4,132806.8,951.6,1062.5,386.4,288.4,282.3,-174.1,482.2,643.5,340.9,-23.2,392.0,359.1,1050.2245,235.0
4,324697.3,346296.3,272704.7,274175.9,1420.1,1027.0,516.9,244.6,517.3,121.1,572.8,461.2,346.4,376.1,319.1,203.1,1092.1204,243.0
5,249625.5,277925.6,157463.5,157216.7,1514.2,1137.6,635.9,337.7,343.6,60.7,547.4,573.0,337.8,-183.5,286.8,68.8,1140.0975,254.0
6,225482.1,231435.5,125823.1,120508.3,1455.6,711.0,356.3,-13.9,501.2,272.3,513.3,447.7,393.0,71.9,343.2,112.4,1051.0442,261.0
7,215842.4,245793.1,158055.6,156945.5,1293.2,1329.5,340.6,394.3,435.7,419.2,464.0,184.8,428.0,161.6,297.9,25.8,1166.1046,347.0
8,192992.2,191823.8,104501.9,100030.9,952.6,752.0,377.8,122.6,423.4,235.5,343.9,79.7,381.3,-130.0,301.6,209.1,1017.79736,361.0
9,218292.3,227630.2,127605.3,125165.1,881.2,507.2,386.3,36.7,353.0,59.7,596.1,427.6,236.2,-148.5,384.6,408.4,1067.8239,373.0
10,271044.5,303513.6,224813.9,222021.5,1665.5,1174.9,601.4,305.1,337.5,-15.6,844.8,833.8,371.3,-38.6,175.9,-197.4,1146.6862,374.0
11,253152.0,332580.7,214081.5,233842.5,1552.8,1395.2,541.7,192.4,403.5,106.5,632.4,668.1,259.3,-8.2,413.2,394.8,1345.2883,411.0
12,336380.6,424782.0,205696.0,235832.4,1766.3,1703.4,594.4,686.1,383.7,50.3,616.7,451.2,390.9,165.8,344.5,164.8,1293.1251,417.0
13,247036.7,241980.4,147673.6,144982.8,1294.2,752.4,585.3,695.1,333.5,-174.9,367.3,175.3,378.1,10.4,454.9,248.6,1003.0584,468.0
14,184830.0,188432.1,92579.3,90430.8,833.3,705.1,288.7,150.6,297.0,58.2,481.2,179.8,420.3,11.8,273.9,-299.9,1043.987,474.0
15,273369.5,340019.8,240686.7,261496.7,1767.1,1929.1,663.3,414.3,390.3,197.4,608.1,664.8,449.4,134.7,396.9,181.0,1273.6676,504.0
16,199027.3,235089.7,152002.2,152194.6,1061.1,1203.5,374.8,276.6,475.1,196.3,444.0,195.4,362.5,-73.0,262.4,-110.0,1209.5583,516.0
17,289637.8,283637.6,156986.9,151800.7,1081.0,985.5,320.8,344.1,456.3,-36.4,694.7,327.4,290.0,-58.0,176.1,-215.0,1002.80457,522.0
18,209808.3,275618.6,219245.6,240867.3,1728.7,1555.7,650.2,221.6,426.0,35.1,989.0,554.3,293.6,5.8,392.4,1.5,1345.1958,530.0
19,339512.6,367015.0,249250.4,256768.8,1948.9,2161.3,828.7,737.7,458.7,109.0,767.1,678.9,372.6,-81.1,374.0,125.7,1106.9517,665.0
20,235405.9,222949.3,106457.4,100968.5,1169.8,886.1,370.1,232.5,363.3,-6.3,408.2,446.7,388.8,205.7,260.0,-208.8,969.83545,687.0
21,194537.2,178895.1,81877.9,77478.8,813.0,329.2,215.2,36.1,439.9,205.4,435.7,202.6,432.6,107.2,284.2,141.4,941.66876,688.0
22,215198.5,221568.1,108676.8,105240.0,1068.3,953.8,650.5,398.8,323.0,-119.1,670.5,348.0,303.2,53.2,214.7,-165.5,1054.3405,710.0
23,245550.8,234526.9,125230.3,122920.9,1082.2,857.3,468.2,276.1,357.5,188.1,559.0,670.7,400.2,-179.4,339.6,171.9,978.05334,731.0
24,241286.1,325096.0,155525.5,172599.8,1852.4,1885.3,649.1,376.1,325.0,-21.9,682.2,823.5,353.0,36.5,324.5,456.2,1379.7157,751.0
25,211075.8,212626.4,128913.0,128423.5,942.9,591.4,505.3,527.6,434.6,288.1,803.3,502.9,417.1,206.5,457.7,50.4,1031.5367,770.0
26,277592.7,350199.4,207599.4,224940.9,2209.1,2322.0,811.4,598.1,493.5,196.7,1045.7,815.7,284.4,241.4,265.5,-94.8,1291.8375,780.0
27,200938.5,199173.6,102314.3,98145.2,749.5,225.3,580.2,382.0,396.9,-4.7,377.5,252.6,352.8,92.3,314.5,182.5,1015.018,784.0
28,274120.6,338372.6,183494.5,201675.1,1268.9,1238.7,447.0,513.1,449.9,20.9,645.1,639.6,403.9,188.8,200.0,-291.9,1264.021,842.0
29,268474.2,340680.7,182041.1,203014.4,1581.1,1488.7,644.0,658.0,478.8,543.0,695.0,771.9,342.7,88.3,253.3,-15.9,1299.416,866.0
30,235101.1,245394.0,130496.5,126469.0,845.4,468.4,305.6,84.2,348.6,29.1,516.2,457.2,390.7,19.1,248.8,-247.4,1068.8546,877.0
31,263813.3,295165.6,162134.4,170628.3,1697.9,1441.0,542.3,494.5,562.7,214.9,705.6,757.6,366.6,108.0,290.7,222.5,1145.7177,894.0
32,279207.0,299340.3,169551.7,173909.8,1467.4,1301.2,501.5,462.7,606.6,352.3,632.9,603.1,408.8,-211.8,300.8,73.0,1097.8658,905.0
33,295540.6,361480.6,218444.5,240317.5,1327.7,1377.4,605.6,835.1,412.5,228.8,755.7,1101.8,348.6,-37.5,251.8,-85.3,1252.4905,1000.0
34,236837.5,271951.2,200739.3,214035.2,1473.3,1669.2,504.3,471.9,469.4,257.0,829.3,594.1,406.2,411.4,283.0,3.2,1175.8433,1036.0
35,338096.9,460348.2,262820.2,330314.3,2188.2,2673.9,717.8,674.6,507.6,200.4,1205.9,1371.0,423.9,19.3,180.3,-152.4,1394.2662,1058.0
36,322915.0,378599.6,230962.5,248856.1,1292.6,899.9,529.3,333.7,304.1,-182.7,701.6,678.1,455.6,135.2,276.5,162.7,1200.5914,1110.0
37,342745.3,455200.3,377803.2,414744.1,2104.2,2193.9,647.7,485.9,488.6,672.2,823.6,1033.0,354.9,-109.3,342.8,158.0,1359.9779,1122.0
38,238133.0,275927.1,189691.0,194290.8,1542.2,1366.1,450.8,586.5,426.8,-66.5,879.3,680.2,357.9,34.7,379.4,295.9,1186.5436,1217.0
39,268490.0,270945.5,160619.8,154868.0,945.2,1225.0,436.2,86.7,393.2,112.1,483.2,285.0,382.3,12.0,399.2,296.6,1033.3728,1260.0
40,294316.4,299242.8,185941.5,187523.4,1203.7,1209.7,981.6,909.3,539.1,441.7,590.5,477.2,400.3,116.5,341.5,130.2,1041.1547,1326.0
41,249992.4,268177.2,154760.4,156535.3,843.4,815.6,194.3,-57.4,323.0,60.6,766.1,593.6,327.9,-205.1,427.2,112.7,1098.4882,1327.0
42,282181.2,374350.3,228225.3,265251.4,1621.9,2070.0,536.9,562.4,270.6,-213.0,746.2,548.2,484.4,247.4,422.7,-161.6,1358.494,1451.0
43,213405.4,298203.7,167161.8,189662.9,1623.4,1738.7,604.7,407.8,526.8,328.9,1065.3,762.3,472.3,43.4,296.2,19.4,1430.9272,1544.0
44,327830.6,316306.7,137517.4,140572.9,1650.4,1745.5,495.2,516.6,457.2,143.7,811.4,481.0,327.7,-29.9,271.8,-105.0,988.0236,1552.0
45,232950.6,220912.8,112716.1,107061.0,890.9,831.9,584.7,386.1,325.3,-57.8,479.1,405.9,341.2,-320.0,237.6,149.5,971.10846,1578.0
46,269404.6,389296.6,278946.8,326079.9,1797.1,2286.9,623.6,475.2,533.5,299.0,983.7,1029.6,300.8,109.0,449.7,282.4,1479.7294,1610.0
47,288577.5,389135.5,193174.5,224577.2,1768.3,2036.3,456.9,524.9,423.4,329.5,653.2,489.7,349.8,223.3,434.6,23.7,1380.8312,1637.0
48,233470.3,265884.6,180082.3,183676.2,1190.9,967.1,492.6,196.6,452.1,147.5,644.5,252.7,476.3,225.6,310.7,-169.4,1166.1979,1655.0
49,233603.9,234867.7,140225.6,135805.9,1221.2,1133.8,598.0,310.6,354.7,33.3,541.9,491.4,231.6,83.7,300.6,30.0,1029.5562,1664.0
50,365126.3,355179.5,145374.1,140896.5,1485.5,1074.6,523.7,245.6,444.3,297.4,570.8,321.9,336.7,-78.8,289.3,-24.5,996.1199,1677.0
51,268339.2,261878.6,121798.4,116772.5,1127.1,997.0,504.8,264.8,315.2,127.6,510.8,99.8,550.8,-168.2,351.8,385.8,999.3575,1758.0
52,224936.4,247186.0,180188.0,184963.8,1263.8,1190.5,484.1,80.4,459.7,68.7,581.0,504.1,423.6,-116.1,330.1,170.6,1125.291,1948.0
53,204395.5,213845.2,108392.8,105340.2,867.7,454.2,514.2,498.4,492.9,95.3,499.9,310.8,352.8,146.5,232.2,-28.2,1071.3594,1985.0
54,264495.1,291283.5,179233.6,180426.2,1395.7,1325.0,345.8,213.1,475.0,276.4,890.1,799.5,505.8,-2.8,298.1,229.7,1127.7404,2007.0
55,189613.6,201294.6,90193.6,87700.6,1075.9,892.9,641.3,427.7,565.4,245.6,554.9,476.8,356.9,165.4,347.2,189.9,1087.1116,2018.0
56,348409.5,453666.3,397850.7,452939.9,2299.5,2680.9,951.3,942.0,513.6,361.1,945.5,1240.5,308.8,7.4,450.1,310.9,1333.3605,2076.0
57,277979.8,315305.8,160648.1,161742.9,1064.3,1108.3,520.6,132.5,331.8,-44.9,530.9,484.6,455.1,154.7,185.8,-316.0,1161.5133,2077.0
58,337687.0,414427.4,249373.1,274123.7,1785.5,2254.4,891.7,1052.4,488.1,438.8,880.8,1157.8,372.7,219.0,212.3,7.7,1256.7305,2091.0
59,380184.7,564359.8,258870.6,358141.9,1731.3,2158.9,429.5,303.4,417.0,253.3,860.8,814.0,403.4,35.7,308.8,343.7,1520.063,2108.0
60,320421.0,374448.3,165526.3,180043.6,1843.4,1837.6,639.8,447.7,655.4,135.8,861.4,1050.4,339.9,-234.3,265.7,-23.5,1196.6763,2115.0
61,249086.5,257129.5,166756.4,168060.0,772.3,895.2,703.4,511.4,473.0,347.2,569.2,293.4,378.5,-152.3,377.6,175.3,1057.0925,2221.0
62,229146.8,245457.5,136855.2,133735.5,1046.8,666.7,305.3,168.9,537.9,-73.1,533.1,423.0,369.6,49.1,321.4,-201.5,1096.9019,2227.0
63,235449.3,248762.9,156070.9,153281.2,1112.7,1136.5,434.3,312.5,507.0,192.6,905.1,384.0,495.0,32.0,300.4,-350.1,1081.9069,2357.0
64,232002.8,316585.3,155574.9,177521.9,1810.9,1526.6,671.3,669.9,437.2,-19.9,760.6,627.5,232.2,-21.8,452.3,100.7,1397.3407,2382.0
65,210549.1,222558.8,98827.9,96745.2,1057.4,556.9,336.4,358.2,407.7,305.3,533.3,260.2,457.5,-37.3,306.7,-133.8,1082.4336,2384.0
66,237402.6,245865.1,130955.0,128411.4,1270.9,1068.6,340.2,240.6,411.6,150.2,434.4,501.4,302.9,-39.9,225.5,230.5,1060.5107,2422.0
67,249853.9,312298.7,163621.8,182386.5,1559.2,1410.3,537.1,551.0,377.7,-277.7,508.8,437.7,385.3,20.6,271.0,177.5,1279.9529,2487.0
68,264716.6,286181.4,224260.4,222461.5,1366.7,1354.1,360.9,361.9,444.5,17.6,521.6,731.7,363.2,190.4,334.6,134.1,1107.0477,2501.0
69,287519.6,305586.4,166483.6,164860.1,1670.1,1277.6,576.3,366.1,265.6,-32.3,811.8,548.2,344.8,-80.0,237.2,-102.7,1088.3722,2523.0
70,253755.1,271896.8,163923.7,164128.7,1057.6,771.3,609.3,340.0,440.5,243.1,551.0,245.2,524.4,42.3,428.4,218.0,1097.219,2622.0
71,297035.2,372531.1,262862.3,290466.7,1250.1,1336.9,421.3,416.6,425.9,184.9,619.1,523.4,288.7,90.7,279.7,348.3,1284.2783,2624.0
72,271503.0,293064.8,184934.7,188519.6,1394.0,1478.5,372.6,444.9,390.9,282.5,830.6,554.7,403.3,150.7,323.8,-89.4,1105.3479,2649.0
73,340762.9,426559.9,297441.9,315786.5,1967.1,1760.2,488.8,438.6,446.6,156.4,798.5,941.0,467.5,64.6,402.5,277.9,1281.8315,2660.0
74,281319.5,358223.0,176239.8,192867.3,1184.7,1091.5,448.4,252.2,349.2,46.4,686.1,741.4,455.1,172.7,272.7,31.2,1303.9626,2674.0
75,505852.4,694423.1,718157.4,891631.7,5602.8,6227.0,4150.8,4610.4,1186.1,1485.7,4584.6,5653.2,1771.7,1388.0,4316.9,4936.4,1405.7368,2680.0
76,286264.6,318792.7,184826.9,192261.1,1294.5,1405.4,389.6,476.0,436.4,15.4,676.6,399.5,381.4,182.3,231.2,70.5,1140.3583,2743.0
77,290485.2,312110.4,165366.6,162994.9,1290.9,1018.1,451.4,491.9,435.5,171.7,778.1,502.4,496.3,198.0,290.8,111.9,1100.2501,2815.0
78,277865.5,296632.5,149391.2,147277.0,1188.1,639.7,452.9,340.7,302.7,19.3,534.1,284.4,376.5,-295.1,257.5,81.2,1093.1667,2828.0
79,198105.5,192376.3,99099.0,94847.3,748.7,957.1,383.2,58.1,274.1,-138.3,426.3,-24.5,304.5,-199.5,339.4,132.3,994.38934,2927.0
80,235854.1,256599.2,138391.1,136508.6,1023.2,833.6,445.6,320.7,371.4,34.2,361.9,224.2,385.3,145.1,299.8,42.2,1114.0941,3057.0
81,224349.1,224507.9,123797.1,118444.9,1122.9,738.7,540.9,394.7,477.1,354.6,477.1,221.2,395.7,-68.4,313.2,326.7,1024.7463,3072.0
82,258964.2,272575.5,153536.3,153732.2,1263.0,917.2,224.4,-24.4,568.1,-166.1,554.3,413.0,373.4,119.3,336.5,-77.6,1077.8375,3093.0
83,253857.6,253452.7,140387.6,135626.7,1091.9,896.4,339.7,179.2,412.9,-36.6,452.3,538.2,321.4,130.1,128.4,-168.2,1022.3724,3146.0
84,255685.8,286281.0,158552.2,166035.1,1462.0,1376.2,402.7,184.4,375.7,307.5,560.5,493.0,355.0,15.2,254.4,-287.0,1146.5552,3182.0
85,298094.8,299156.2,161843.5,159775.9,1326.9,915.5,466.8,239.7,403.9,395.1,555.5,573.9,341.4,11.0,284.6,-27.7,1027.6671,3185.0
86,221170.3,228215.9,145839.4,141488.3,1023.6,818.5,298.4,184.4,426.3,284.9,562.2,126.5,372.9,-47.7,288.0,20.6,1056.6273,3188.0
87,245673.3,260251.8,134280.7,134489.9,1204.1,827.0,764.9,254.6,365.3,79.6,548.8,654.7,306.4,118.6,295.1,167.6,1084.7697,3193.0
88,334921.5,391642.1,224175.5,247659.2,1586.2,1428.1,563.9,639.7,367.6,252.7,867.4,447.0,497.8,-133.0,334.8,72.8,1197.4244,3244.0
89,211018.1,225032.0,109919.1,107074.8,1151.6,856.0,380.3,378.1,413.2,175.3,497.3,162.2,345.0,-114.6,399.2,-247.6,1092.0132,3254.0
90,246354.4,313968.6,181511.6,198257.0,2045.2,2257.5,676.6,680.3,483.7,282.2,840.0,1028.8,404.0,267.1,321.9,245.3,1305.0583,3271.0
91,181104.2,194516.8,108453.9,105242.9,792.6,888.0,513.8,540.6,487.4,153.0,367.9,243.2,389.3,49.5,413.6,113.6,1099.8342,3298.0
92,189236.3,226542.2,175005.3,175984.1,1225.2,1293.2,442.3,353.7,369.0,243.2,636.1,332.6,372.2,163.0,280.6,148.4,1225.8973,3343.0
93,348716.5,369307.6,308773.9,316660.0,1721.5,1382.4,529.4,375.6,369.5,148.4,876.8,576.3,331.3,-59.6,255.9,168.1,1084.4791,3360.0
94,287544.0,327169.7,140737.5,147729.5,1328.8,1117.2,605.7,443.9,347.5,161.0,776.4,333.1,467.3,203.8,413.2,158.3,1165.1141,3362.0
95,214380.6,198956.0,99768.0,95323.9,766.3,402.9,338.4,-57.4,471.7,-69.2,440.7,87.7,414.9,94.3,384.5,-21.7,950.3416,3372.0
96,358036.7,412155.4,229577.6,246523.3,2070.2,1940.9,689.3,823.1,485.5,200.6,943.3,1063.3,378.1,-60.6,326.9,264.1,1178.7961,3386.0
