,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,286471.7,348170.3,222230.7,243751.3,4765.7,5104.6,8614.6,9513.1,551.4,419.0,1102.2,1166.4,50084.5,60269.8,43506.5,51779.8,1244.5737,0.0
1,203050.1,211587.0,144444.4,154573.0,2526.1,2676.7,4927.4,5476.0,399.7,163.7,571.5,552.9,29122.7,33507.3,24141.8,28031.8,1067.0634,7.0
2,159877.1,149801.7,78384.9,73435.9,1933.8,1507.2,3545.8,3547.4,377.6,6.3,404.1,328.2,18726.8,20005.0,16267.3,17380.3,959.494,11.0
3,161162.8,180721.8,137166.8,149772.4,2837.3,2898.7,4231.2,4776.5,564.0,197.7,694.2,356.6,25222.2,29432.2,21233.2,25552.6,1148.2893,21.0
4,137672.5,172738.3,118318.1,127441.1,1845.1,2092.9,3355.9,3495.9,354.6,-7.8,556.6,363.3,20814.1,24063.4,17816.7,20684.0,1284.816,27.0
5,175070.6,212921.6,128871.9,144164.8,2504.8,2264.6,5130.9,5563.8,476.3,110.4,594.2,385.9,31530.2,37759.8,26110.4,31922.9,1245.4365,30.0
6,140152.8,137952.4,102952.8,98494.4,1578.7,1228.1,3082.4,3138.3,312.0,146.3,941.1,567.4,18846.3,20243.1,15537.9,16916.4,1007.92236,47.0
7,175006.2,190945.7,116683.7,122236.2,2843.1,2655.2,5649.9,6106.5,292.7,-30.1,681.9,991.3,33166.0,38677.6,28671.7,33367.9,1117.304,49.0
8,289936.7,369551.2,301609.9,349175.5,5527.4,6597.7,8226.8,10366.6,684.4,494.8,1387.4,1786.5,48145.8,60171.5,41025.3,51737.7,1305.1854,55.0
9,212954.4,273500.8,160819.0,192396.0,3779.3,4203.2,6393.7,7638.2,401.2,186.8,999.7,786.7,35293.5,45229.1,30134.1,38543.8,1315.1509,78.0
