,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,237976.2,291854.9,194978.2,204222.9,1530.4,1193.8,501.8,611.1,333.4,-46.4,712.2,766.7,424.8,173.8,339.8,347.5,1255.8346,0.0
1,248210.9,250824.8,118720.5,113035.2,1282.5,1168.6,521.5,664.4,490.3,24.4,637.4,479.5,504.3,-154.2,344.5,173.9,1034.7946,15.0
2,226472.7,246290.3,130681.8,127482.1,1454.8,1520.6,451.2,154.0,491.5,89.7,847.2,546.5,338.8,-160.2,471.3,280.8,1113.6055,80.0
3,189872.7,191114.4,94066.9,91335.2,853.0,880.6,372.6,410.2,345.8,61.9,408.8,235.5,663.7,265.1,257.7,-204.6,1030.6956,92.0
4,469319.2,535648.1,246112.7,260087.7,3070.0,3100.6,1034.5,806.4,558.2,381.7,1404.1,1208.5,431.9,-12.4,436.8,296.9,1168.7385,137.0
5,359208.1,408957.1,320208.3,344012.3,3585.2,4118.4,1907.6,2043.0,2822.4,3153.3,2415.5,2845.1,711.5,607.9,1066.3,1511.1,1165.8188,168.0
6,220150.1,249866.7,134958.3,132497.0,1104.9,1026.6,455.8,370.0,318.3,178.2,555.1,644.9,448.9,10.1,272.5,-194.8,1162.2543,171.0
7,290360.3,292221.1,145934.3,145886.7,1215.8,1016.9,482.5,238.9,362.2,168.9,922.2,803.0,325.1,81.1,324.5,-4.5,1030.5631,351.0
8,297222.1,308931.9,185616.2,184398.8,1674.0,1391.4,637.4,196.6,459.0,199.7,940.9,752.5,304.2,232.1,356.7,219.9,1064.3618,382.0
9,188990.8,196537.5,80234.5,76039.1,809.8,436.6,602.2,375.8,371.1,-265.2,422.6,-39.7,377.4,219.3,260.5,97.8,1064.9255,384.0
10,318518.6,373733.1,148967.0,159551.7,1510.7,1632.6,665.0,329.8,361.9,247.8,832.8,1083.7,267.3,-115.9,319.1,214.9,1201.5311,402.0
11,224020.6,227190.6,133961.0,131510.2,1206.2,1184.4,433.8,226.5,419.4,99.3,498.1,423.2,333.2,-13.8,145.4,-134.3,1038.5087,430.0
12,280587.4,299990.0,187102.9,189153.0,1151.8,1251.9,489.7,373.6,445.3,216.3,631.5,470.1,307.1,-93.5,434.0,96.8,1094.8228,456.0
13,311851.9,332997.2,222021.7,220362.3,1543.5,1520.2,544.6,489.3,440.6,318.2,540.1,684.7,375.6,73.5,295.3,-106.2,1093.4443,462.0
14,249210.2,253603.9,146445.5,146404.6,1435.1,999.2,629.1,454.9,370.9,218.5,681.8,559.9,440.4,287.4,299.0,1.0,1042.0612,471.0
15,347989.6,327772.4,147305.5,139742.5,1203.3,978.0,444.1,405.7,341.2,33.7,693.3,656.8,382.4,-84.8,426.1,58.1,964.5214,526.0
16,237741.4,241260.2,140749.0,137195.8,1606.0,1345.0,418.4,161.4,280.3,127.8,664.5,397.1,285.6,22.8,241.4,-0.3,1039.1768,549.0
17,195399.2,194686.8,104793.8,99336.1,1004.0,955.2,509.1,310.5,438.8,32.9,672.2,267.9,375.0,74.1,295.4,24.2,1020.3027,571.0
18,395032.9,432043.5,204188.8,203060.2,1604.6,556.8,837.7,734.0,395.1,107.8,817.3,580.8,329.9,220.3,295.5,-205.6,1119.9397,615.0
19,245057.7,249279.0,128009.2,123590.2,1352.8,910.3,546.8,421.7,406.2,-118.2,639.1,639.8,283.9,134.8,264.0,2.9,1041.6464,624.0
20,191514.5,227119.8,158016.8,164022.8,1068.5,1241.5,551.7,44.7,405.7,99.0,649.7,350.7,580.4,274.4,279.7,79.4,1214.3906,721.0
21,244061.7,307812.1,196443.7,216638.8,1528.8,1585.3,642.9,491.0,389.7,346.8,566.0,339.5,335.5,-180.6,280.0,-144.1,1291.5048,747.0
22,253718.0,299551.3,170169.9,187931.9,1590.5,1253.4,865.3,831.2,471.2,28.2,504.9,605.5,399.6,282.6,305.2,-92.1,1209.0095,772.0
23,308044.2,324085.5,129353.9,136580.7,1672.1,1517.1,794.9,608.6,414.3,23.6,834.6,954.9,426.6,171.4,232.1,144.6,1077.3375,803.0
24,273309.9,371177.3,264930.4,287574.2,2502.6,2657.9,723.1,620.3,507.8,30.3,1051.0,1191.0,478.0,331.7,276.9,75.4,1390.7051,806.0
25,340421.8,349400.2,196980.8,204987.9,1578.8,1530.8,571.6,350.3,320.6,50.4,1048.7,1225.9,466.7,216.9,458.8,77.3,1051.0231,864.0
26,245449.4,227891.5,125636.7,120574.5,789.5,515.4,590.1,328.4,357.7,-33.9,490.3,575.3,361.7,-62.0,283.5,158.2,950.75494,902.0
