,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,263282.4,314844.0,230468.1,248626.7,1335.0,1325.4,557.9,480.7,475.3,217.3,684.1,621.7,641.3,493.7,696.1,434.7,1224.5508,0.0
1,189571.5,182455.0,98972.7,96662.4,813.2,548.2,318.8,306.2,299.1,75.4,608.6,429.8,554.1,268.0,380.0,221.8,985.5746,5.0
2,128130.6,136701.4,84833.1,82127.2,801.4,917.1,406.8,46.8,436.5,81.8,432.0,294.3,296.4,201.0,362.2,309.1,1092.5115,69.0
3,224874.1,256342.0,188646.0,198912.5,1201.2,1217.5,465.3,442.2,326.7,-44.9,623.3,616.4,678.8,556.5,681.3,733.7,1167.3049,71.0
4,312871.7,307434.6,187797.2,188037.2,1351.2,1295.1,643.0,628.6,290.7,56.7,745.7,741.3,588.6,583.4,593.3,675.1,1006.22766,75.0
5,276810.7,325909.5,151384.4,171608.5,1394.7,1489.2,538.6,852.4,404.6,323.9,805.7,573.8,709.9,492.4,677.6,276.2,1205.64,79.0
6,237762.5,291229.7,222402.9,237128.9,1489.2,1678.3,704.1,297.5,387.7,183.1,894.7,875.4,627.5,694.9,451.1,471.7,1254.2859,107.0
7,306270.3,328174.7,178936.0,181751.6,1853.5,1181.0,478.7,453.7,303.2,109.2,523.1,306.0,790.5,973.8,574.6,659.1,1097.2566,108.0
8,261959.0,246849.6,102494.1,98540.2,766.6,713.6,462.7,404.9,372.9,310.7,507.0,485.3,385.3,318.0,563.5,492.8,964.9607,131.0
9,290896.7,317073.4,128307.9,135650.3,1348.1,1291.3,712.1,366.0,304.9,-23.1,678.5,586.8,804.8,564.6,752.2,446.1,1116.1454,148.0
10,158372.3,170267.6,106786.9,103330.0,920.2,205.8,527.8,294.8,456.8,162.7,513.0,676.0,605.1,391.5,545.7,321.6,1100.9384,171.0
11,167551.6,182948.6,96012.9,94535.2,698.4,466.5,431.5,-38.3,216.8,-129.5,524.2,363.2,609.4,616.1,464.1,248.5,1118.1466,177.0
12,232582.6,235923.2,151371.5,149466.6,1054.8,972.9,453.7,40.6,377.8,161.1,592.0,379.9,502.0,401.3,384.2,388.7,1038.7341,211.0
13,136707.8,140222.6,84208.6,81251.8,820.6,686.3,322.6,108.8,302.3,84.9,347.1,153.4,426.0,151.3,475.7,304.6,1050.3558,327.0
14,285721.7,286593.6,174528.9,168989.0,1228.7,1200.5,702.1,307.2,392.7,-363.9,483.9,437.2,532.9,310.6,663.6,313.9,1027.1288,330.0
15,283150.1,349678.0,205827.1,218226.8,1724.9,1764.0,406.8,259.4,542.8,-43.9,839.4,946.2,853.8,818.7,791.2,593.4,1264.6224,347.0
16,307217.7,394899.9,218730.3,243603.0,1538.8,801.0,721.7,767.9,355.0,104.3,717.6,499.9,618.6,693.3,911.4,919.2,1316.2631,367.0
17,258450.4,250953.1,119829.1,117839.7,978.6,1102.6,459.5,478.1,361.6,-112.3,414.6,519.1,743.2,517.0,510.6,357.1,994.302,376.0
18,207553.0,227235.6,131672.4,132466.3,1253.1,1465.5,639.7,620.3,414.5,69.8,626.6,714.0,655.9,650.6,478.5,397.7,1121.1101,413.0
19,386433.6,402098.8,360365.8,363590.6,1548.9,1916.6,583.8,658.1,513.0,374.1,726.3,858.0,629.4,793.9,676.1,764.7,1065.5131,469.0
20,328987.6,382862.9,177087.2,200559.9,1930.8,2230.8,677.7,624.4,608.6,8.5,784.5,782.0,805.5,796.8,589.9,482.7,1191.7029,473.0
21,323567.7,466299.4,305892.5,394048.0,2019.0,2389.8,1369.4,1228.5,298.8,190.2,1050.6,1096.9,1225.1,1819.1,1079.1,1302.9,1475.7377,476.0
22,201603.8,279104.4,163780.3,189246.1,1278.3,1019.6,497.4,608.7,581.4,-46.6,595.3,563.5,570.7,240.6,510.3,420.2,1417.6686,478.0
23,256488.7,289518.7,197080.3,198210.9,991.2,656.2,473.0,144.4,345.2,36.4,753.0,667.8,750.5,577.3,424.3,456.5,1155.8706,504.0
24,242506.5,252849.9,133826.1,133377.5,1137.9,1418.8,779.5,756.8,559.2,401.7,755.9,917.9,416.4,230.7,606.9,531.2,1067.685,513.0
25,191213.4,199447.3,137886.8,135197.8,700.1,854.2,465.0,428.7,339.5,64.7,731.9,234.4,409.4,480.2,519.0,559.9,1068.1206,616.0
26,177880.6,173865.1,103692.7,100067.1,693.0,648.1,409.7,-23.3,362.2,-14.2,518.2,610.9,586.4,86.4,445.4,574.3,1000.88403,633.0
27,302752.1,327585.2,155877.7,165174.3,1211.9,1339.8,538.3,601.9,632.9,196.6,625.0,555.4,634.7,597.0,747.9,1033.7,1107.9928,637.0
28,184185.8,196884.8,100888.1,97518.7,925.0,766.9,433.4,149.6,395.8,-107.7,481.4,134.3,636.7,410.9,471.3,237.8,1094.6105,641.0
29,291105.8,295980.9,170372.0,176018.4,1125.9,1204.1,426.4,397.7,341.4,-197.6,693.8,454.0,708.7,184.2,499.0,574.5,1041.1538,659.0
30,274696.8,323605.3,154121.7,171914.5,1601.2,1797.2,485.2,524.3,299.3,8.2,571.2,139.6,822.7,602.2,864.6,611.1,1206.3209,667.0
31,276022.3,272950.4,173169.2,172195.4,1527.7,1621.9,565.3,325.4,313.8,205.8,486.3,339.8,632.4,416.2,688.4,462.6,1012.6235,698.0
32,155468.7,144097.1,76802.5,72881.3,466.3,251.2,306.7,94.3,259.1,-156.2,412.2,216.4,532.2,434.2,343.0,479.6,949.1253,731.0
33,225656.1,234869.7,114281.0,116711.5,1206.8,1086.4,322.2,99.7,339.6,95.0,606.6,522.3,620.8,400.7,630.3,619.3,1065.8098,734.0
34,232990.2,238308.7,149678.4,145433.8,1044.5,774.2,461.7,499.7,546.4,424.1,472.7,423.0,724.6,257.0,657.6,575.2,1047.402,746.0
35,195227.2,191784.6,107998.0,103343.4,997.8,538.6,522.0,89.6,358.9,153.6,578.6,399.8,486.0,171.9,408.9,286.8,1005.9563,767.0
36,254630.2,316545.5,141764.7,154798.7,1475.6,1270.4,762.4,623.6,650.0,322.8,926.0,1360.0,563.7,472.8,783.6,635.2,1273.0245,775.0
37,265518.7,342378.2,227072.9,241722.9,1870.9,1966.1,663.0,891.5,463.7,214.2,665.5,743.1,862.4,703.1,657.0,581.9,1320.4491,840.0
38,203371.9,214488.9,78382.0,75211.6,979.7,925.9,281.5,-151.2,481.0,-159.6,654.7,378.9,504.7,159.6,416.3,459.0,1079.994,897.0
39,210773.1,192962.1,92554.6,86487.9,551.8,433.5,414.9,318.6,344.4,-103.9,418.6,408.2,581.2,473.9,357.7,238.9,937.4909,899.0
40,176896.1,177004.5,101800.2,98046.8,828.0,429.7,501.5,241.9,461.1,175.4,593.9,476.0,478.2,261.9,567.6,417.9,1024.6251,939.0
41,236418.5,414522.9,152757.3,244846.2,1017.3,1416.8,538.3,937.0,395.4,207.9,528.1,665.0,862.3,970.8,755.0,944.6,1795.4413,946.0
42,356734.8,359611.9,290277.4,287135.4,1147.7,1141.4,464.7,434.1,368.8,153.2,667.7,668.8,779.3,778.0,700.7,775.7,1032.2772,1002.0
43,351261.9,475414.8,288230.8,340995.7,1629.8,2158.3,1331.8,1131.3,524.6,302.1,899.1,912.8,980.3,1070.8,710.5,880.4,1385.9519,1030.0
44,380215.1,545179.6,314313.8,373347.4,2894.8,3565.0,987.9,770.9,540.6,45.9,1313.6,1411.4,935.1,984.7,731.7,764.1,1468.3102,1052.0
45,233344.2,257638.2,167361.5,165717.2,1110.0,1370.2,810.6,702.4,334.5,34.4,616.9,447.5,657.4,384.5,708.3,535.6,1130.6111,1053.0
