,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,225785.4,226135.5,143040.0,141456.2,887.2,661.1,291.7,272.8,409.1,30.2,325.7,209.8,306.2,-35.3,262.5,174.0,1025.5941,0.0
1,216262.8,212775.2,139845.1,137451.0,1091.4,702.2,323.7,148.7,444.6,97.7,438.9,28.7,366.5,213.4,234.6,-110.6,1007.51465,4.0
2,354593.5,479642.8,343673.1,413953.7,2439.6,3198.2,580.7,178.6,444.8,153.0,786.0,663.0,297.4,120.0,320.4,173.2,1385.1241,5.0
3,464102.6,628532.7,421162.1,540410.9,3333.7,3429.3,422.4,511.6,427.8,350.7,925.3,677.3,261.0,-193.8,369.2,428.8,1386.8181,6.0
4,283776.3,340340.2,233551.9,260653.4,1753.7,1422.2,445.4,206.2,400.5,175.6,579.5,500.0,317.0,-113.4,247.9,-31.9,1228.1101,11.0
5,301040.8,293508.7,128781.3,124763.2,1291.8,767.9,307.0,476.7,590.5,283.1,449.2,429.2,432.3,-141.4,266.6,151.0,998.3796,14.0
6,357808.5,639163.9,274952.4,463039.3,1940.7,2919.8,414.8,305.7,295.9,272.4,770.8,650.0,320.9,3.4,433.1,64.1,1829.2029,16.0
7,362886.3,452363.3,452458.5,481701.2,1889.7,1234.2,347.7,369.2,282.2,-77.5,832.2,708.0,445.9,116.1,345.3,141.8,1276.5079,22.0
8,182829.9,193987.0,146531.4,144266.4,633.6,-201.4,276.7,215.8,311.3,142.1,528.9,184.7,486.0,419.0,355.0,211.5,1086.5214,23.0
9,280763.0,316818.3,251255.5,263447.4,1976.1,1862.6,343.9,21.6,530.9,61.4,532.7,197.6,358.6,15.3,391.5,155.1,1155.5123,35.0
10,251740.5,257789.4,172561.7,170317.1,1205.8,1047.4,243.3,195.3,399.2,337.9,459.3,297.6,368.3,192.4,196.9,-358.2,1048.6221,37.0
11,312051.0,352980.3,206454.6,215611.2,1862.3,1729.2,513.8,380.4,470.3,-251.7,447.5,301.3,537.8,102.2,315.0,143.0,1158.3186,40.0
12,180410.0,185645.9,119997.7,119083.8,656.5,352.5,249.7,127.1,336.7,-120.0,378.8,-8.6,533.3,14.3,335.7,178.9,1053.7253,45.0
13,332383.0,414061.9,300878.9,334515.5,2425.8,2844.3,472.8,493.2,485.2,282.6,660.7,793.1,380.9,-1.3,375.6,320.8,1275.659,57.0
14,268274.4,321792.8,229691.5,258421.9,2420.2,2103.6,322.2,259.1,374.0,-122.1,811.3,513.3,458.6,174.5,237.6,9.1,1228.289,69.0
15,164516.7,164239.6,71379.0,68442.3,1032.2,589.2,287.2,-60.0,393.9,1.4,480.1,-9.0,207.1,-132.7,265.5,57.8,1022.30383,70.0
16,272107.2,295690.5,218142.9,221587.0,1894.4,1437.8,538.6,130.9,308.7,-21.0,684.2,446.0,433.2,340.0,274.8,174.1,1112.7604,73.0
17,294716.8,368324.1,233578.0,262918.7,2258.5,2319.2,268.2,-9.0,357.3,56.4,465.0,833.7,418.9,3.8,260.5,-106.7,1279.7689,84.0
18,380942.9,474596.9,289431.3,331983.6,2473.7,2129.0,581.2,352.7,503.3,228.8,1111.8,897.2,220.8,-101.7,280.0,96.6,1275.7703,87.0
19,356353.8,439164.5,306166.3,337357.2,1802.9,2136.9,642.2,710.6,363.3,42.1,609.9,654.8,420.2,29.3,339.2,84.1,1261.9669,92.0
20,267326.2,281742.4,167909.3,169972.5,1467.4,1229.4,233.2,61.5,296.2,23.0,389.3,407.1,275.3,17.1,276.3,234.4,1079.2451,95.0
21,322070.1,323265.0,176415.1,172115.6,1392.6,1341.7,357.2,172.0,313.6,5.2,565.0,260.8,362.4,-263.9,348.7,-13.4,1027.817,99.0
22,368424.4,477880.2,357843.5,398149.3,2287.7,2744.8,551.4,349.5,369.7,81.6,626.3,663.2,459.6,-269.4,234.3,68.9,1328.2213,100.0
23,440351.2,531355.5,432210.0,480559.9,1940.5,1323.2,319.6,81.7,337.0,160.2,702.5,572.0,462.0,115.3,216.2,-247.5,1235.6431,107.0
24,321148.6,309537.5,207215.3,201962.1,1041.0,660.0,314.2,-3.1,449.5,2.6,558.1,99.0,360.4,-42.1,289.1,-95.7,986.9915,118.0
25,271198.0,295076.6,213412.6,218008.5,1671.4,1127.2,379.8,431.2,479.0,128.0,667.9,436.5,326.4,115.8,300.8,49.8,1114.186,120.0
26,311813.3,392831.6,287779.3,316165.6,1600.1,1286.8,314.4,49.1,485.2,55.9,682.9,486.9,351.1,184.9,404.7,419.8,1290.0853,122.0
27,302520.0,312194.9,186279.8,191799.5,1504.4,784.8,410.6,142.1,366.1,80.9,556.4,380.0,338.8,-68.6,265.9,15.6,1056.7455,125.0
28,298998.5,606934.6,220241.8,397896.2,1892.0,2753.5,276.1,218.1,426.2,335.6,579.2,701.6,354.1,-59.1,372.3,-79.8,2078.6523,126.0
29,238310.1,234370.6,159762.6,156879.8,662.8,115.1,254.4,-280.7,456.6,64.8,480.7,133.1,482.4,-128.9,291.4,-9.5,1007.0976,129.0
30,300380.1,404325.2,257115.6,305147.0,1993.0,2002.9,486.3,186.7,504.0,354.1,590.2,714.9,295.2,-114.0,386.3,35.8,1378.3684,132.0
31,221033.0,246528.1,176793.1,190151.6,1198.5,990.3,452.9,538.3,332.2,132.8,462.6,317.0,244.2,-376.8,235.8,-1.5,1142.1158,149.0
32,188066.1,188125.6,129635.0,127104.0,804.5,586.0,200.3,39.6,296.8,-48.7,459.2,54.5,242.1,110.2,295.5,152.4,1024.3348,160.0
33,250160.0,305695.9,204170.6,227618.7,1470.8,1203.5,312.3,228.0,332.8,-9.9,707.6,388.4,497.3,289.3,174.9,-294.8,1251.3279,166.0
