,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,180617.4,198099.7,127032.1,126496.0,827.2,616.4,204.6,210.8,329.0,-106.3,391.5,-15.4,370.5,118.5,299.3,165.7,1123.1196,0.0
1,441351.5,584767.3,313802.4,379331.2,2604.9,2618.7,710.3,676.7,584.5,534.0,816.0,839.5,265.4,-145.9,334.7,-170.2,1356.768,12.0
2,257627.3,351502.4,215481.8,250530.6,1282.6,1673.3,351.8,347.7,470.0,289.5,531.2,398.4,341.3,-33.6,389.0,168.9,1397.1449,15.0
3,251509.4,340642.6,239254.3,288042.6,1377.7,1797.2,283.9,36.0,368.3,460.2,623.2,223.3,341.3,-30.3,365.8,190.0,1386.9259,34.0
4,280689.3,339718.9,211124.1,229365.5,1585.0,1783.0,354.5,93.4,432.1,167.9,571.7,473.4,300.9,245.4,428.0,129.8,1239.3538,38.0
5,168593.4,181764.8,124609.6,123142.5,860.3,698.8,332.7,114.2,359.3,-11.0,371.6,65.3,396.8,152.7,202.5,-76.7,1104.0045,41.0
6,232610.7,269290.7,194723.0,198365.8,1356.1,1078.6,187.9,64.8,336.1,23.2,638.6,493.5,266.2,12.3,250.7,10.0,1185.4835,51.0
7,250637.9,259935.5,178209.9,175727.5,1084.1,909.5,291.0,110.6,471.8,197.9,401.1,221.6,325.6,86.8,418.6,196.7,1062.011,90.0
8,340771.4,459558.0,267857.0,315755.1,1929.5,1874.5,414.4,479.1,459.7,208.4,937.4,816.6,295.5,156.9,299.5,101.4,1380.9597,95.0
9,235437.4,263343.7,180366.4,181510.9,1142.4,868.3,348.3,90.4,316.3,-175.1,621.5,185.4,274.0,-81.3,258.0,-15.2,1145.3976,108.0
10,276082.7,365583.1,308789.1,343462.1,1488.2,1476.7,351.6,184.0,536.5,146.1,665.9,418.5,413.7,406.4,312.9,398.1,1355.9729,125.0
11,349795.9,445381.9,375934.3,432775.3,1925.8,2138.2,614.4,617.9,507.9,100.3,715.1,1103.3,398.2,-4.9,388.7,127.3,1303.8339,142.0
12,300494.2,346119.2,192774.6,214746.5,1558.1,1366.2,432.4,336.6,325.6,163.6,556.0,434.0,283.9,16.7,307.5,-205.9,1179.5009,145.0
13,262835.7,287593.4,200557.6,203317.0,1284.7,1025.1,498.0,242.7,279.5,104.5,598.0,612.0,421.9,3.8,273.9,-221.0,1120.4675,170.0
14,218457.8,242694.9,157380.7,158202.5,1258.2,1051.6,289.4,233.2,573.4,57.0,559.0,428.8,443.0,-70.3,241.0,-108.6,1137.6166,184.0
15,268674.5,332445.9,286693.2,311613.1,1263.0,1189.6,439.9,276.1,582.3,183.1,467.6,492.1,355.7,-84.7,271.2,-158.0,1267.0624,199.0
16,349494.4,376709.5,269918.7,280217.7,1451.8,1400.4,426.0,690.6,396.1,254.5,563.5,558.2,403.8,-61.9,325.5,163.3,1103.759,211.0
17,161727.4,175600.7,134287.3,133618.6,855.2,724.3,253.7,19.4,332.2,230.7,422.4,181.4,314.0,91.1,235.8,130.9,1111.8872,234.0
18,323739.1,417461.1,261536.4,288140.4,1606.8,1566.7,374.0,176.0,739.8,359.3,685.6,898.0,464.6,279.6,236.8,-252.6,1320.4589,235.0
19,234211.3,241923.2,146769.7,144161.2,878.1,830.4,292.2,141.0,486.8,33.7,447.2,-106.8,329.6,66.4,331.7,50.7,1057.7313,248.0
20,260479.1,305382.2,198239.6,208707.4,1178.5,925.6,419.2,158.0,453.6,307.4,409.3,18.9,352.6,-64.9,412.7,256.8,1200.5538,250.0
21,201059.8,208908.0,135227.4,133152.4,1106.8,985.5,196.2,176.8,539.8,-45.1,451.6,239.9,684.7,122.0,356.5,143.8,1063.9885,278.0
22,297995.4,413712.5,289444.9,343837.7,1644.4,1985.3,307.8,79.3,349.3,69.5,642.7,933.7,249.6,12.7,284.3,-120.8,1421.6526,284.0
23,223081.6,240277.4,164496.6,164081.3,935.7,882.2,292.9,84.9,271.2,-42.4,417.3,344.7,572.4,117.1,341.4,302.4,1102.9391,304.0
