,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,161718.7,208761.7,142195.8,159331.9,5347.4,6069.5,17228.5,19264.7,629.2,335.9,844.7,805.9,104772.3,126744.0,88769.9,107544.3,1321.9258,0.0
1,204577.8,256144.3,153012.0,172900.7,5746.4,6595.1,20159.0,23182.8,348.4,135.1,1110.8,1138.2,117100.2,141379.9,98223.5,119501.7,1282.1199,61.0
2,194541.2,240192.8,116575.5,128746.5,5890.1,6292.2,19418.9,21189.9,525.0,-113.0,919.3,1030.9,115888.2,138374.5,99364.0,117934.4,1264.3243,63.0
3,176171.1,203061.3,137300.4,141145.4,5606.1,5698.2,17745.5,19003.3,546.7,169.6,844.1,544.6,106746.4,120642.4,91267.8,102253.4,1180.3163,88.0
4,259956.0,294811.8,133612.0,140406.7,6360.7,6719.0,22184.9,22740.4,498.9,296.9,1077.1,781.7,127521.8,142940.2,108293.1,121913.5,1161.3162,120.0
5,416701.2,602358.9,330353.1,405742.0,14695.0,18964.3,52133.6,66344.3,921.1,573.0,2272.3,2768.4,298840.4,406041.3,253441.1,345084.2,1480.2509,149.0
6,203650.3,201444.7,126427.5,121340.0,3520.1,3420.5,12095.2,12173.4,436.4,18.6,643.9,312.3,72198.8,78766.7,61540.4,66499.5,1012.91766,154.0
7,205138.2,259169.0,169657.3,190082.1,4893.9,5665.5,15380.0,17947.7,421.2,-31.2,639.5,335.7,95122.2,117159.3,78953.9,99094.9,1293.72,155.0
8,209879.2,233481.0,164490.2,166730.6,5028.2,4906.8,17539.6,18014.2,394.4,273.2,777.1,517.6,102143.9,114277.7,86620.3,97240.6,1139.1897,178.0
9,191934.4,211905.9,125151.5,126433.2,4928.3,4960.5,17754.5,18025.1,431.7,-18.9,619.9,684.4,98541.3,108105.8,82672.4,92263.3,1130.5867,195.0
10,167363.5,187549.2,111152.8,109025.6,4309.8,4647.1,14394.0,15136.4,319.3,108.4,712.9,597.8,87815.6,95691.8,74652.1,81744.3,1147.5273,199.0
11,211368.8,214661.1,130057.1,126749.0,4573.4,4574.6,16113.8,15747.8,471.9,174.6,704.0,947.3,89485.8,98959.4,75683.9,83457.1,1039.9534,204.0
12,163691.4,159647.6,66380.9,64130.0,2962.7,2756.5,10926.4,10467.7,403.8,-87.7,498.4,433.2,57669.1,62236.0,49628.4,53068.5,998.7203,221.0
13,225312.6,312076.2,200975.0,232615.5,8098.9,9011.8,25295.5,30715.4,657.7,713.6,1284.6,1456.0,157838.0,201021.3,133698.0,170804.1,1418.3258,230.0
14,186455.4,245380.7,166959.2,191214.1,5992.3,6417.4,18459.2,21050.7,503.1,372.4,921.6,1079.1,110937.1,136509.3,92574.1,113743.2,1347.666,272.0
15,179699.5,210569.2,136298.1,150528.3,5504.0,5722.2,19406.0,21280.6,502.0,164.2,858.6,785.7,111515.6,131025.0,96013.2,112371.4,1199.9274,278.0
16,238280.6,315946.0,171888.7,200086.9,6908.2,7733.1,20538.9,25003.1,619.8,521.3,1332.1,1185.3,125073.2,156753.8,106170.1,133059.4,1357.7648,297.0
17,278789.5,306627.7,176558.2,189177.3,6147.8,6729.9,22409.4,23842.6,498.4,344.1,1098.6,948.7,127557.7,147539.5,107769.3,124122.4,1126.27,350.0
18,215945.2,256348.9,177435.7,188368.0,7093.7,7441.1,25980.5,26959.5,540.0,243.7,916.3,1218.7,146267.1,171771.6,123519.4,145576.0,1215.5969,361.0
19,261554.5,284117.1,171642.7,170910.6,7021.6,6757.1,24575.1,24401.0,438.0,367.9,1228.0,844.8,138338.0,152886.8,116084.1,129129.0,1112.344,369.0
20,169381.2,199652.9,139335.4,141419.0,4407.2,4393.5,16703.3,16626.6,376.8,223.0,827.0,865.9,91527.6,101196.8,77936.6,86499.1,1207.0403,386.0
21,190073.8,208081.6,126453.0,125528.9,5142.1,4973.0,16489.6,16261.3,396.9,-35.7,553.0,704.7,97751.7,106865.2,84543.8,92794.7,1121.0249,389.0
22,281693.5,365186.8,203251.1,242425.2,8695.8,10278.5,29189.7,35574.5,665.2,236.6,1017.0,1079.9,173909.8,228448.8,148129.5,193331.8,1327.5342,390.0
23,331824.9,395403.9,329468.5,358859.3,9556.6,10558.6,31457.8,34723.5,555.0,491.5,1612.2,1920.8,185165.9,225920.2,157563.8,192308.4,1220.2046,441.0
24,237922.9,268517.9,167666.6,180915.1,4678.8,5458.2,16717.4,17938.3,297.2,174.8,831.1,668.6,94768.2,112077.9,79598.3,94351.8,1155.6907,445.0
25,159743.1,182472.4,125037.1,125046.6,4358.7,4231.6,14509.1,15391.7,428.3,-51.3,607.9,410.4,86674.2,95048.4,73239.1,80866.1,1169.7477,460.0
26,203188.5,218447.2,88064.4,87843.9,5124.9,4874.1,15555.8,15458.0,510.5,133.0,635.0,561.0,93198.0,102273.0,80470.1,87690.2,1100.922,461.0
27,244083.5,316578.1,189713.1,221973.3,6893.1,7955.9,23918.0,28329.3,478.6,482.5,1052.9,1384.8,144647.1,184592.6,122799.5,157203.4,1328.1521,472.0
28,186710.3,242314.4,177003.7,203859.3,6217.4,6813.0,21793.9,25742.6,544.3,611.0,960.5,1076.9,126577.5,156570.3,107326.4,133050.4,1328.9968,476.0
29,194682.2,201071.4,124619.1,124747.2,3917.5,3557.6,14690.2,14422.5,378.5,319.0,730.4,505.2,82373.4,91300.3,69933.7,76784.3,1057.6135,529.0
30,105439.7,115043.5,73357.4,71412.6,2557.0,2257.7,7819.5,7439.6,381.7,71.9,573.3,423.2,46272.3,49344.4,37566.6,40853.5,1117.3461,555.0
31,151653.6,168662.5,108551.0,110053.2,3693.4,3669.1,11693.6,11998.9,493.6,294.4,445.9,243.3,74970.6,82231.8,63106.5,70171.4,1138.8867,592.0
32,269700.4,306748.4,192327.7,203840.9,6506.2,6473.8,20132.8,21944.5,402.8,340.9,911.1,1000.2,122404.9,141038.8,104010.6,120498.7,1164.6815,641.0
33,271872.0,350360.7,204247.2,246699.6,8492.0,10158.8,27204.1,33294.5,629.6,307.5,1077.2,1324.3,164327.6,213988.5,141833.9,183807.3,1319.6234,646.0
34,361458.3,494060.9,394922.0,472613.5,11853.0,14350.1,40462.5,48384.5,563.5,930.6,1446.5,1966.1,238417.7,305577.8,198824.0,256693.8,1399.6667,650.0
35,221731.9,259549.9,192546.9,212361.1,5735.1,6178.9,19478.7,21342.2,580.9,416.2,788.3,749.8,111810.0,134683.0,93779.1,113189.5,1198.6699,745.0
