,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,247493.7,258358.8,181389.2,182794.7,1140.9,1123.8,1673.8,1890.0,311.5,-231.8,607.0,88.5,6272.3,6563.9,5349.0,5410.0,1068.9775,0.0
1,194708.2,258420.3,191193.0,212885.9,1620.5,1741.0,1555.9,1235.5,404.2,325.1,567.4,350.7,7811.2,8957.3,6694.6,7388.4,1359.0967,2.0
2,247563.8,270962.5,158265.5,161343.1,1785.5,1397.8,1715.9,1652.6,604.5,-224.0,490.6,-85.7,7334.8,7857.9,6192.1,7037.8,1120.8014,8.0
3,202302.4,228615.8,172214.0,174205.5,1393.0,1168.6,1287.6,862.9,307.8,8.4,582.2,274.0,5971.2,5991.3,4850.5,5271.9,1157.2239,17.0
4,149175.3,154583.5,105858.6,102740.8,812.4,515.0,700.6,157.3,437.4,100.0,527.9,112.2,3242.1,3374.0,3155.5,3050.5,1061.1726,21.0
5,241868.8,296410.0,204590.6,232875.0,1224.8,947.3,1975.0,1932.5,447.8,95.4,715.9,931.7,7237.3,9331.5,6586.4,8565.2,1254.936,39.0
6,303876.0,395609.8,284748.4,322413.5,2211.1,2311.9,2638.2,2486.8,323.0,2.1,881.5,776.1,11667.1,14355.0,9505.6,12125.1,1333.1407,46.0
7,147945.8,162402.0,99336.3,96562.2,1182.5,623.4,1009.3,892.7,437.7,353.9,455.9,222.7,4103.0,4696.9,3528.5,3823.5,1124.0681,79.0
8,206340.5,258407.9,183463.8,206727.0,1723.2,1452.0,1732.6,1634.4,340.6,45.9,523.2,638.6,7282.5,8783.4,5870.4,6628.5,1282.4193,84.0
9,219354.8,271694.6,198925.6,218320.1,1170.9,1082.9,1567.3,1665.9,441.5,86.1,772.4,490.8,6815.5,7989.0,5879.3,6792.1,1268.3502,94.0
10,297323.2,395291.3,273412.1,324521.3,2234.4,2655.9,2146.3,2256.2,292.5,212.6,950.0,982.5,9306.8,12051.4,8540.3,10158.6,1361.422,147.0
11,272815.2,348153.6,219244.1,249258.6,1606.7,1988.5,1872.1,2132.6,365.7,-65.8,776.8,580.7,8844.5,11401.8,7897.2,9685.0,1306.8116,159.0
12,240083.9,263155.6,174401.8,183932.1,1279.8,1318.9,1281.7,1046.4,453.1,196.5,629.7,555.5,6100.6,6571.2,5661.6,6076.1,1122.4226,181.0
13,182443.0,189340.7,117827.0,117405.9,1236.3,873.4,1271.9,692.4,519.7,216.7,496.9,193.0,4272.2,4499.7,3978.2,4151.0,1062.7312,186.0
14,220478.0,264484.8,206203.6,228250.3,1537.0,1724.6,1534.8,1475.6,484.1,337.1,688.0,919.1,7399.3,8614.0,6601.6,7329.8,1228.4196,204.0
15,205142.8,218387.4,120403.0,121092.5,1254.1,988.8,1357.7,1187.1,344.6,8.3,810.3,367.5,6061.3,6558.9,5324.7,5769.4,1090.144,206.0
16,266067.9,335459.8,165963.8,190277.2,1685.2,2090.1,2151.1,2077.9,491.8,147.3,639.2,697.1,8755.7,10081.6,7266.7,8804.5,1291.0804,208.0
17,149352.4,143666.5,71321.9,68771.1,720.2,641.4,946.4,771.2,188.1,-257.4,385.2,210.6,3551.5,3693.3,3494.2,3792.0,985.0186,249.0
18,149687.8,162898.0,109294.3,107703.4,774.9,676.9,813.2,1121.5,462.6,-113.9,457.1,183.8,3621.6,3744.5,3099.3,3540.7,1114.4277,263.0
19,208663.0,197090.6,124397.1,118507.3,1070.5,1000.9,982.8,878.0,448.0,235.8,540.6,328.2,4452.6,4602.5,3980.4,4224.1,967.2387,270.0
20,190980.3,200256.0,157309.6,157893.2,933.2,871.8,955.3,352.8,483.7,259.4,551.9,370.6,5209.2,5249.1,4389.8,4431.1,1073.7587,292.0
21,231577.6,309383.1,173682.3,196840.6,1723.4,1531.1,1509.2,1692.6,313.8,-8.4,627.9,633.1,8266.1,9721.8,6968.1,8513.4,1368.0527,300.0
