,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,188961.3,250041.1,160497.1,186813.7,1638.2,1856.5,435.2,176.6,314.8,-77.9,805.3,675.3,716.6,178.5,706.8,523.0,1355.0035,0.0
1,207504.1,271559.8,133419.3,150961.2,1245.0,1407.1,447.9,221.4,341.9,183.0,707.8,929.6,542.6,581.6,577.2,878.0,1340.1014,12.0
2,232255.8,285554.4,193553.7,208249.4,1662.0,1131.4,695.1,566.4,388.9,-33.7,803.3,585.7,977.6,300.4,532.3,289.9,1259.0282,16.0
3,165604.6,212151.1,152081.1,169873.3,1136.5,594.7,466.3,15.9,255.0,-39.9,557.5,201.8,489.8,573.0,532.4,513.7,1311.8485,17.0
4,296137.1,349232.3,187571.4,219421.0,2026.2,1915.3,820.9,630.7,506.0,309.5,799.4,794.5,764.9,591.4,811.2,735.1,1207.5991,24.0
5,260954.8,304542.4,168334.8,193049.2,1660.1,1139.6,560.6,343.1,657.9,84.5,682.5,639.7,639.0,641.8,656.7,465.0,1195.0493,28.0
6,233714.8,269278.1,128198.8,134894.4,1720.5,1549.1,509.5,342.0,412.5,304.6,859.8,836.0,722.5,857.5,547.4,517.6,1179.8289,40.0
7,175029.0,227673.5,142912.3,163458.5,1072.5,1263.6,384.5,258.0,634.6,406.5,705.9,337.0,541.2,159.7,497.8,303.4,1332.0297,53.0
8,221229.6,269470.4,165622.6,185752.5,1632.1,1293.1,609.6,519.9,256.3,138.3,603.1,567.1,657.5,469.4,580.1,439.7,1247.3184,63.0
9,150511.1,151853.6,102200.1,99416.7,896.3,919.1,225.0,130.8,328.2,-218.4,442.9,364.0,472.5,112.2,451.9,364.1,1033.1783,127.0
10,256916.0,322372.1,250102.5,279102.4,2096.2,2146.7,558.9,505.6,464.0,366.4,866.9,753.2,519.7,356.4,860.5,560.6,1284.9105,158.0
11,255363.6,322316.7,219784.4,235303.9,1860.1,1678.4,815.9,648.5,362.1,182.2,793.6,572.1,680.0,474.7,625.3,437.7,1292.4952,169.0
12,198208.4,271102.6,183484.3,212490.3,1651.2,1946.7,692.4,546.7,425.0,66.9,829.5,776.4,900.1,714.5,597.5,559.3,1400.5941,197.0
13,160820.9,210184.8,129544.6,140570.7,1414.4,1519.7,676.4,391.7,522.5,297.8,757.0,791.6,468.7,520.4,449.2,458.4,1338.352,206.0
14,159221.2,212830.7,171839.1,195822.8,1363.4,1188.4,340.7,-77.2,511.4,442.5,722.1,487.3,620.4,465.9,619.0,512.6,1368.8224,225.0
15,120189.4,138000.4,101180.7,99095.2,820.8,366.7,477.5,352.5,418.3,153.2,662.2,392.9,364.0,206.6,410.9,495.2,1175.7971,229.0
16,221561.6,277525.2,174427.0,197257.2,1435.3,1687.3,584.6,914.9,400.8,199.1,735.9,1258.2,668.5,380.4,617.1,564.9,1282.6552,262.0
17,115972.3,127692.0,82624.5,81806.9,724.8,808.2,517.8,534.7,287.1,-65.0,504.9,443.1,370.0,271.5,274.3,30.5,1127.5188,282.0
18,164051.2,179289.5,108983.0,107806.3,925.4,555.5,504.7,579.1,481.2,210.5,527.7,212.0,477.4,201.1,435.6,318.6,1119.1355,303.0
19,178591.1,189960.2,116896.2,115426.4,1138.6,794.7,492.5,385.2,419.3,303.8,609.3,161.1,490.7,233.4,497.9,366.6,1089.23,312.0
20,226649.1,277951.2,184149.8,215966.9,1615.0,1573.0,804.4,764.0,515.0,29.4,855.2,887.0,654.1,525.0,601.9,819.3,1255.7856,316.0
21,11328.3,12341.5,22569.3,22006.5,219.6,44.1,186.2,-71.2,442.8,79.7,264.1,28.6,355.7,77.9,271.1,-170.3,1115.6158,317.0
22,136641.0,170890.0,140948.7,153428.7,954.8,1087.5,601.2,456.7,397.3,-76.5,501.6,247.4,623.5,248.4,454.4,20.2,1280.6744,331.0
23,204250.4,212630.2,131755.1,130933.7,912.7,593.6,377.5,-49.7,371.3,95.4,554.9,338.6,424.9,99.6,545.3,187.7,1066.0233,364.0
24,177560.5,235353.4,176775.9,198724.0,1499.1,1195.1,408.0,137.1,561.0,259.1,685.1,634.7,504.8,462.5,531.3,560.9,1357.296,365.0
25,178797.9,224432.1,160587.1,181315.2,1479.5,1300.5,638.4,467.4,372.0,56.8,605.8,614.7,473.7,470.6,695.7,342.7,1285.3951,382.0
26,133770.0,141272.2,91737.7,89339.5,1032.6,1039.8,281.5,241.4,494.9,-82.3,593.9,282.9,494.0,354.0,398.4,317.9,1081.4435,448.0
27,173271.1,176217.1,132410.1,132247.0,863.2,940.0,358.3,-33.1,410.5,150.7,491.1,153.7,582.7,390.8,612.5,113.1,1041.4495,452.0
28,277227.0,351560.6,187996.5,211153.4,2341.8,2174.7,929.7,931.8,355.0,73.4,1001.5,1116.1,686.3,600.5,941.3,854.9,1298.5814,454.0
29,168577.9,205613.7,158050.6,171452.1,1162.1,783.8,399.0,249.8,345.2,-71.1,403.6,536.8,388.0,227.8,448.7,342.9,1248.981,464.0
30,123798.1,132656.8,93129.2,89927.3,755.5,750.6,601.5,431.7,372.4,112.0,438.4,387.0,477.6,352.9,408.6,254.0,1097.3225,479.0
31,214371.8,216076.6,133003.6,130065.6,1151.6,979.7,415.6,469.1,469.6,146.4,677.0,528.6,471.2,198.4,363.4,170.0,1032.1613,483.0
32,221159.1,293819.4,176459.7,199120.9,1551.3,1552.9,534.3,650.4,496.9,138.1,622.0,425.4,438.4,83.6,679.7,598.5,1360.47,510.0
33,128119.3,141775.5,95409.4,92642.4,747.5,404.1,497.0,355.4,450.3,233.0,361.6,202.9,535.4,208.6,379.9,375.1,1133.2124,545.0
34,217677.3,224270.2,95185.6,93696.6,1094.7,677.1,561.2,655.9,466.7,26.5,721.4,701.7,465.5,463.8,392.1,282.6,1055.0392,549.0
35,176792.4,200846.3,163793.3,174124.1,987.5,956.8,304.6,-170.6,377.5,-13.4,539.8,545.3,405.6,429.6,566.1,409.8,1163.3207,550.0
36,217591.9,288839.7,189155.8,220220.2,1746.7,1806.1,631.5,607.6,410.7,225.3,831.5,1194.8,668.5,865.1,697.1,654.0,1359.3423,552.0
37,186073.5,239467.3,146991.5,163078.7,922.0,557.6,396.2,452.6,383.3,179.4,516.5,319.6,485.6,424.3,394.8,446.0,1317.843,555.0
38,157870.1,163761.2,106340.5,104317.6,947.9,775.8,290.2,144.6,384.1,76.1,580.5,196.0,387.4,223.5,408.2,259.1,1062.2482,570.0
39,132771.3,142843.6,96892.7,94203.7,815.7,968.7,262.2,-5.4,442.9,70.9,588.4,193.1,363.5,105.9,390.1,503.1,1101.7094,574.0
40,182143.0,240500.5,155588.8,183612.0,1608.0,2247.4,504.4,411.4,310.9,-99.4,527.5,407.8,499.7,405.9,585.4,366.1,1352.1324,586.0
41,146358.8,161662.4,105398.5,108869.7,1109.6,1360.0,477.7,507.5,309.0,144.9,684.3,438.9,446.5,282.9,576.6,574.5,1131.1215,590.0
42,209997.1,279239.1,170179.6,194856.8,1406.2,1932.6,638.1,598.0,340.6,136.5,894.1,423.9,606.3,385.6,506.3,302.6,1361.672,618.0
43,139492.6,139573.0,98834.6,96483.6,641.1,437.8,478.7,274.4,326.6,176.0,480.2,184.4,450.6,206.4,432.1,437.5,1024.624,627.0
44,220687.6,272475.6,159457.9,183554.4,1189.6,1324.3,684.2,485.9,502.9,643.4,770.8,737.2,623.3,681.6,576.6,705.4,1264.3417,643.0
45,142557.6,169515.8,114361.7,123619.6,931.1,503.2,458.0,581.2,481.9,200.0,490.6,426.2,766.9,713.0,435.8,519.7,1217.6881,648.0
46,239552.9,297057.2,177382.8,202072.9,1452.0,1153.4,656.2,663.6,339.5,-161.0,911.9,808.0,687.2,701.1,597.0,542.0,1269.8114,659.0
47,186549.8,233040.2,149766.2,164925.5,1050.8,799.3,710.9,536.5,406.2,78.8,692.2,593.1,463.5,238.8,650.8,585.1,1279.2314,661.0
48,209400.2,274715.4,178161.6,196444.7,1859.6,1785.5,679.7,522.9,412.5,192.6,729.4,798.0,775.1,452.8,530.0,843.1,1343.3986,666.0
49,203005.9,209445.6,134727.4,133819.8,1036.2,1067.5,310.1,-7.6,586.7,120.8,426.7,287.1,467.7,586.9,554.7,520.2,1056.5133,715.0
50,181774.3,212916.4,160523.0,166727.0,1296.5,760.9,442.0,396.8,435.0,-117.3,704.2,401.6,654.1,473.8,553.8,787.3,1199.474,767.0
51,148782.9,161169.7,100809.2,99482.5,996.8,748.9,592.4,546.5,377.7,-66.3,451.6,201.2,413.6,434.5,410.7,172.6,1109.299,773.0
52,139943.1,157421.0,107475.8,105959.6,1113.9,838.6,467.0,122.4,332.5,251.9,593.8,392.1,540.9,337.2,336.6,253.5,1151.9451,786.0
53,207980.6,276813.9,172951.6,205527.4,1677.5,1849.7,529.9,383.6,317.8,-321.7,630.1,409.6,793.5,664.5,694.9,351.0,1362.9314,798.0
54,161331.5,209141.2,137899.2,153034.8,1163.8,1010.6,493.1,408.9,379.3,-135.6,568.6,575.9,522.8,620.1,402.4,504.8,1327.4811,822.0
55,124451.1,153180.2,107973.1,118582.2,875.9,785.6,329.6,312.9,322.8,-194.3,662.2,312.5,449.7,180.0,201.6,-27.4,1260.4165,852.0
56,173503.5,196654.9,131843.7,140044.8,1179.7,1053.2,324.4,-1.0,446.7,161.2,819.8,635.3,485.4,228.3,270.2,121.7,1160.685,902.0
57,157142.4,192934.5,156423.1,171040.4,1055.2,686.0,447.0,580.3,364.8,-72.0,632.0,393.6,408.5,287.5,491.6,731.3,1257.283,903.0
58,156109.5,171718.8,114641.2,116099.6,991.4,707.4,524.8,443.8,284.3,215.4,460.3,146.0,498.3,205.1,501.0,405.1,1126.4269,912.0
59,153357.7,168857.6,109206.7,106997.9,1086.6,918.8,380.2,197.4,372.6,-15.1,458.6,345.3,626.0,479.6,412.2,333.6,1127.5338,950.0
60,99763.0,111224.4,74260.5,72130.4,767.5,611.8,392.7,269.4,366.5,271.5,422.1,225.4,450.2,93.6,330.8,306.5,1141.6687,965.0
61,8692.9,5877.3,15450.8,14658.0,388.5,-66.0,202.2,-176.5,427.0,160.9,334.8,-154.0,383.0,-14.8,239.3,-5.0,692.68506,992.0
62,127631.4,134841.9,110832.1,109935.7,931.3,687.7,621.7,314.6,324.5,-200.6,475.4,370.4,412.5,313.3,387.4,146.9,1081.9061,1023.0
63,142364.9,153979.1,109094.0,107441.2,846.4,623.3,576.1,394.0,522.3,183.4,413.5,136.0,619.5,320.5,581.7,513.9,1107.5723,1059.0
64,12916.9,12067.9,38921.5,38575.4,409.9,89.1,172.7,55.8,378.2,78.0,427.6,-80.1,320.2,37.0,348.6,172.8,957.026,1066.0
65,215531.4,262425.3,158588.2,175133.3,1339.6,1221.7,678.8,481.9,371.5,226.2,1117.8,409.4,555.5,388.8,664.2,638.7,1246.8134,1077.0
66,171060.4,188525.9,128457.5,129903.6,1255.5,1211.3,544.0,66.8,566.9,95.3,581.8,390.6,420.6,430.6,799.1,561.7,1128.5754,1089.0
