,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,118699.1,129215.1,85505.5,84506.3,927.3,563.5,592.3,152.2,364.4,200.9,271.8,-27.1,367.0,166.2,189.7,-159.1,1114.7439,0.0
1,278925.5,357195.6,232841.5,256620.8,2016.4,2053.6,553.7,539.1,352.7,211.0,706.6,768.8,469.7,163.7,502.9,208.4,1311.3713,40.0
2,174510.7,180729.5,110851.0,109390.8,800.1,736.9,453.4,210.7,429.6,298.1,516.3,315.1,396.2,15.2,309.5,81.6,1060.5316,45.0
3,284021.5,300461.1,250704.8,253457.1,1650.2,1731.8,588.8,448.1,358.9,-225.1,766.2,572.8,289.3,-340.3,330.9,170.3,1083.2913,61.0
4,125125.7,130967.4,83215.5,80771.8,711.2,464.0,545.2,292.5,376.1,-21.5,481.6,395.1,224.7,-278.4,237.0,-69.3,1071.8486,62.0
5,191081.3,211843.8,150048.3,155595.0,1303.5,1536.8,389.5,372.9,489.8,270.3,598.2,327.4,380.5,139.8,418.1,72.4,1135.2719,71.0
6,179116.0,221248.9,166214.2,186978.4,1158.9,1436.2,503.7,116.1,394.9,-40.3,450.1,481.6,446.8,259.8,400.3,264.1,1264.8983,80.0
7,129268.8,135563.3,86138.4,83892.2,812.3,439.9,287.7,48.8,405.5,267.5,315.4,255.2,360.1,51.6,447.1,353.3,1073.8953,86.0
8,162328.9,204144.9,142580.7,154205.5,1132.9,1037.9,509.0,182.3,366.8,-74.3,547.4,507.6,436.2,90.5,356.8,294.6,1287.7875,111.0
9,171154.5,220519.0,161675.1,170028.4,1353.3,1590.6,642.5,439.5,372.3,50.7,549.0,298.5,318.6,-66.1,263.4,86.9,1319.362,130.0
10,161434.0,162411.7,75744.6,73908.9,1128.4,943.0,267.3,269.6,451.1,85.9,412.7,350.1,374.4,118.2,328.2,265.3,1030.21,145.0
11,163310.3,179880.9,111062.5,109730.6,1322.6,1101.9,339.7,429.9,322.3,-36.8,538.2,90.4,274.4,-41.6,319.0,-95.7,1127.9431,168.0
12,180510.4,239147.6,125468.4,141697.1,1208.5,1058.6,438.7,546.7,269.4,123.1,474.0,507.2,396.7,125.3,395.4,262.3,1356.6848,173.0
13,129948.3,144124.0,96032.4,95742.9,605.7,836.9,356.0,24.0,419.4,50.2,330.2,301.6,441.0,137.1,376.3,-116.6,1135.739,181.0
14,117600.5,116680.2,79181.5,76508.4,682.8,603.6,414.5,373.7,374.4,199.8,439.3,-126.2,417.5,11.0,341.4,-82.6,1015.98474,193.0
15,215659.6,226066.8,140608.2,142333.6,1315.5,1160.8,501.8,262.8,344.5,-57.6,877.8,389.5,427.3,313.2,408.9,360.9,1073.4323,232.0
16,167838.0,177714.3,129609.7,126415.4,989.1,833.7,558.5,302.0,352.6,282.1,485.4,98.8,352.7,158.7,335.2,265.8,1084.2904,248.0
17,243870.7,263839.5,129758.5,134677.1,1691.2,1589.8,616.3,461.5,429.6,40.9,765.8,504.8,587.6,-2.4,329.6,21.9,1107.8762,263.0
18,203930.9,198981.4,89899.2,85106.5,987.1,867.1,340.5,109.5,356.8,-177.4,608.4,533.3,313.5,-146.8,390.2,458.5,999.15924,274.0
19,145417.6,145911.0,90999.5,87108.9,914.3,669.6,314.8,154.5,549.0,158.1,399.9,388.5,454.0,147.3,340.8,-150.7,1027.4857,281.0
