,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,160443.9,163852.6,85012.7,82393.7,623.6,511.3,321.5,-57.7,318.5,-57.9,444.3,-76.4,468.9,115.9,317.8,19.9,1045.7769,0.0
1,231843.2,227772.3,127394.3,123455.9,854.5,791.3,285.3,61.2,512.6,-16.8,460.8,97.4,399.3,370.9,426.2,214.4,1006.0323,269.0
2,244885.9,308741.6,167006.9,185430.5,1164.4,1513.5,533.5,412.2,583.4,33.4,572.4,709.6,585.3,366.4,491.8,462.8,1291.0458,291.0
3,283646.6,266190.2,196034.7,189229.8,957.4,670.0,651.8,775.0,455.0,45.5,499.1,387.8,490.1,504.1,393.2,106.2,961.00183,332.0
4,186883.0,200936.9,116056.8,113689.1,980.2,760.5,357.2,220.1,326.7,334.4,409.1,323.7,516.2,231.8,396.2,96.9,1101.022,354.0
5,237904.7,278030.5,173220.7,188118.1,1361.5,1263.2,462.4,323.4,409.0,137.5,588.8,235.0,483.7,324.9,497.5,462.8,1196.7147,401.0
6,200195.8,218946.1,137681.5,137704.2,1295.9,1225.2,339.0,194.0,394.0,-103.4,417.6,549.5,576.0,745.1,518.0,405.4,1119.9258,432.0
7,206483.7,217515.9,126858.7,123748.0,897.8,1028.8,433.2,279.2,428.2,196.0,518.0,303.2,502.7,123.2,357.2,420.4,1078.7285,554.0
8,265498.8,311496.3,186158.7,194480.6,912.3,1172.0,481.3,713.0,566.9,-227.3,733.2,614.2,701.5,737.5,627.8,695.8,1201.417,556.0
9,152589.3,163290.6,101573.6,98699.7,812.1,666.7,334.6,195.6,347.0,-80.5,636.2,60.3,382.9,136.8,200.5,-23.1,1095.8486,660.0
10,230732.0,237123.9,129377.1,126254.1,1042.9,701.4,735.4,651.6,331.0,-110.0,657.4,-15.3,520.6,333.7,326.4,140.7,1052.3818,770.0
11,265438.2,261621.6,203108.4,198221.9,1714.6,1548.9,615.2,961.2,436.5,257.6,913.8,928.5,398.8,184.2,428.1,523.3,1009.2996,859.0
12,177515.4,186844.6,89187.1,87948.9,1075.9,804.8,383.6,452.7,309.4,24.9,543.0,378.0,245.5,37.2,435.3,388.7,1077.8328,983.0
13,219817.0,271367.3,157822.6,167514.4,1502.2,1077.1,663.2,226.1,470.5,179.4,569.2,672.4,621.6,444.2,322.4,329.8,1264.1473,1121.0
14,228659.3,279633.1,197523.9,215499.0,1099.9,1329.2,593.2,642.5,325.4,51.8,645.3,474.0,627.2,525.2,564.9,414.8,1252.2925,1224.0
15,166910.3,173992.6,96262.3,94158.6,706.8,234.9,386.5,252.5,297.6,-96.2,510.5,214.4,381.7,-69.5,244.3,178.4,1067.4867,1226.0
16,160527.8,163966.2,93303.6,89540.1,784.6,755.4,360.1,161.9,389.4,161.5,430.6,502.9,381.8,-32.0,456.8,386.1,1045.9797,1278.0
17,156363.9,164928.1,103615.7,99930.4,539.0,465.9,677.1,537.0,441.9,-104.4,373.6,3.1,537.4,126.7,431.3,210.6,1080.1085,1306.0
18,218120.1,232824.2,112662.9,109214.9,1033.2,648.3,393.9,216.5,627.0,116.7,574.9,434.4,503.7,206.4,388.7,330.8,1093.0303,1352.0
19,325562.4,458498.5,273025.9,319090.9,1450.6,1747.0,468.7,530.5,433.7,400.0,693.8,656.8,678.4,1005.1,802.6,878.0,1442.1381,1419.0
20,192385.8,214628.8,116628.2,114765.8,915.3,725.0,276.2,-95.7,423.0,309.3,456.7,289.7,398.5,411.8,332.5,219.5,1142.3978,1422.0
21,232994.6,304030.0,204002.6,231320.7,1176.9,1320.5,659.6,404.6,339.6,-86.9,676.6,510.9,592.7,409.7,435.9,136.8,1336.212,1571.0
