,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,285966.0,314573.9,244068.7,247662.0,834.0,1055.6,408.0,145.0,332.1,188.0,584.7,486.1,431.9,268.5,417.9,198.4,1126.4626,0.0
1,292487.8,332135.6,175762.8,181954.6,1576.1,1327.4,501.7,550.5,455.7,43.7,688.5,667.2,339.5,76.9,427.4,99.6,1162.8376,54.0
2,228309.5,517652.8,184468.6,331584.6,1078.5,1651.5,451.8,604.0,491.6,395.7,642.4,1178.4,329.3,76.5,327.7,-282.3,2321.7974,83.0
3,223759.8,229289.0,124307.9,119860.0,764.4,228.0,479.1,459.9,595.8,-186.7,534.7,359.7,311.1,111.6,287.0,148.7,1049.3401,91.0
4,238070.2,238433.0,88373.6,85271.4,466.7,36.0,361.5,305.8,553.3,-52.2,586.2,166.1,474.6,71.1,318.1,143.9,1025.5872,97.0
5,302438.2,402370.1,219643.3,246833.2,1679.2,2073.8,695.7,417.3,449.7,-138.0,788.9,807.0,383.8,21.0,353.9,207.0,1362.3768,149.0
6,248146.4,288253.0,201265.9,204292.9,1114.6,1361.8,237.2,-16.3,436.3,146.4,603.9,684.1,366.1,157.3,242.5,-10.5,1189.5132,213.0
7,270818.1,371430.7,220465.7,252211.5,1489.2,1882.7,589.1,292.7,402.1,26.1,552.8,762.6,396.8,162.3,262.5,15.2,1404.4401,223.0
8,248518.2,345856.2,192450.6,225742.0,1498.2,1660.5,474.8,432.8,604.0,367.8,894.9,1190.3,390.4,108.9,266.7,311.5,1425.1063,232.0
9,181270.1,192577.5,143211.1,141252.0,589.0,182.7,401.5,235.5,426.8,316.3,454.3,53.5,435.7,10.0,469.7,248.0,1087.9097,235.0
10,222716.1,278306.6,161805.0,171711.2,952.7,821.8,611.1,696.7,610.6,366.6,759.1,981.0,404.1,103.2,349.9,157.1,1279.6161,252.0
11,181887.6,209723.4,121629.2,125124.0,710.4,851.4,321.1,342.1,578.8,67.0,463.9,12.5,325.3,-225.6,312.2,89.5,1180.7584,261.0
12,225230.3,249701.0,163685.3,170006.0,790.9,594.5,280.5,-17.0,541.8,-30.3,517.4,567.4,433.7,154.7,337.5,-185.0,1135.2844,266.0
13,259260.2,313405.6,175999.0,188704.8,1049.5,1095.0,323.0,110.4,455.8,370.0,979.0,483.0,471.1,224.0,272.4,279.7,1237.8757,303.0
14,327087.2,424510.6,214207.4,245884.6,1339.9,1302.6,349.5,519.5,524.8,181.6,893.7,995.4,425.6,182.7,332.9,139.6,1329.0272,315.0
15,190819.3,299821.8,202108.8,244224.5,1184.6,1615.7,393.7,575.0,553.0,494.0,813.4,901.4,368.4,116.2,544.8,284.5,1608.9673,356.0
16,263710.2,324851.7,239359.3,263190.8,1267.8,1390.7,401.2,607.0,434.0,13.4,741.6,465.6,596.5,302.2,330.5,259.9,1261.4445,360.0
17,310952.8,376558.3,219488.7,240069.6,1190.3,872.9,445.9,166.7,351.2,159.6,822.3,653.9,395.6,316.3,261.3,195.1,1240.048,429.0
18,321704.7,430293.4,270887.5,321544.5,1989.8,2396.3,431.7,294.3,534.2,549.4,1025.1,1321.8,461.0,5.3,354.9,131.7,1369.6443,457.0
19,273059.8,316735.2,224698.1,233168.4,1137.6,1040.4,366.8,143.4,505.5,97.6,771.1,421.1,435.1,-19.4,382.7,221.5,1187.8008,459.0
20,233361.3,319417.4,214181.5,246702.3,1133.9,974.9,376.1,109.6,317.3,-128.3,389.9,139.9,494.9,24.2,259.9,-64.3,1401.622,539.0
21,213608.4,233317.8,140332.9,139721.4,949.0,737.7,261.2,79.1,405.7,54.1,638.4,91.1,377.3,13.0,237.9,-90.7,1118.484,550.0
22,287170.2,397594.7,292842.1,331317.1,1582.4,1580.6,806.4,637.2,675.4,650.5,993.5,822.6,271.9,13.8,350.2,-178.6,1417.7633,596.0
23,180385.0,203343.9,127853.1,127555.6,884.5,638.5,520.4,107.6,510.0,375.6,458.6,497.6,299.7,-121.2,386.0,-83.4,1154.3359,611.0
24,226185.0,234853.5,150113.4,147202.5,731.5,566.5,387.4,326.2,506.9,89.8,561.6,483.9,365.6,226.9,449.1,35.0,1063.2471,615.0
25,273673.6,301105.9,173742.8,182528.4,1197.7,968.9,538.7,424.3,395.3,218.0,480.3,383.5,380.8,215.2,282.2,-19.2,1126.6462,642.0
26,286086.7,374640.0,214108.0,245501.8,1426.6,964.3,630.4,714.3,502.2,129.2,830.9,1086.7,352.7,-120.4,304.5,71.7,1340.9915,652.0
27,228593.3,289765.3,178378.7,199930.6,1067.0,873.3,438.6,85.5,463.9,262.8,709.3,896.2,367.0,240.9,333.7,-125.1,1298.0304,661.0
28,227356.0,257420.6,152076.6,157003.3,1260.6,1365.6,424.1,114.6,497.3,134.1,467.8,549.8,578.2,120.0,384.4,278.3,1159.4271,678.0
29,270106.7,344022.1,202905.7,236997.8,1192.3,1881.6,667.1,687.9,595.2,173.8,517.5,628.8,414.3,176.5,370.2,239.8,1304.2329,691.0
