,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,185788.3,214936.6,140332.6,143829.0,1079.6,912.4,530.9,552.0,418.5,-105.8,585.5,437.1,888.3,674.0,584.5,604.1,1184.6821,0.0
1,136053.5,147049.1,86441.8,85755.4,625.8,486.9,452.0,187.3,490.4,167.8,414.9,131.3,394.3,168.1,486.1,121.2,1106.8019,17.0
2,281949.6,271031.4,202658.6,194880.8,959.0,1110.4,372.8,261.4,440.2,14.7,432.6,368.4,474.1,351.6,445.1,384.4,984.363,44.0
3,377371.9,463351.8,334850.1,389042.2,2803.3,3534.9,776.8,820.6,435.0,57.2,1059.6,1356.0,845.5,1091.3,920.8,988.2,1257.3176,74.0
4,177811.1,182734.0,101373.4,98106.0,748.3,643.1,260.7,2.8,408.7,-18.9,358.4,213.5,429.3,341.8,396.5,381.0,1052.3689,81.0
5,116994.3,129255.4,77452.5,77330.6,433.5,297.6,283.8,315.7,467.6,115.1,527.5,206.3,412.0,222.1,344.3,282.4,1131.3348,101.0
6,189535.3,192232.2,93161.2,89695.7,917.3,459.5,372.7,124.1,363.3,382.3,557.4,331.7,557.8,189.2,410.7,373.9,1038.6067,104.0
7,181415.7,192138.9,97800.3,96560.2,832.5,671.6,346.7,236.3,202.0,52.0,536.1,342.6,323.6,30.6,309.4,-62.1,1084.5708,121.0
8,162958.1,173540.4,122949.1,121916.3,602.6,484.6,441.0,551.0,354.3,-133.8,478.2,196.4,422.2,243.5,426.2,57.1,1090.5325,122.0
9,203001.8,215425.1,143764.6,142891.3,1077.9,917.2,369.4,345.5,571.6,130.7,620.6,399.8,400.1,51.3,317.8,567.1,1086.6759,138.0
10,202411.7,227766.7,132598.7,141524.2,1088.3,1025.7,421.5,346.5,392.3,113.0,451.4,494.6,282.3,331.3,400.5,276.4,1152.2883,150.0
11,216212.6,286319.7,182819.8,210992.6,1525.7,1480.2,639.1,496.1,385.3,246.7,601.1,134.7,556.0,72.8,515.8,401.8,1356.0607,156.0
12,176647.1,186792.5,105438.9,103471.8,927.1,706.9,356.7,128.8,295.5,66.6,522.6,106.4,420.6,110.0,432.0,388.6,1082.8522,169.0
13,203800.9,220522.5,125542.7,126741.2,1059.9,1030.5,622.3,335.9,456.6,274.7,710.3,683.7,368.1,177.7,393.9,0.5,1108.0228,183.0
14,181479.6,186422.4,113920.0,112867.4,923.2,1014.1,412.0,75.6,415.2,-13.2,439.6,168.8,404.2,295.5,403.2,324.1,1051.9316,338.0
15,204253.8,274904.9,150201.4,174641.6,1033.2,866.1,447.7,343.8,348.1,-55.6,625.8,412.1,744.3,705.3,482.4,436.9,1378.2373,342.0
16,175676.4,218364.7,134546.9,142602.2,978.0,718.0,324.5,-76.7,264.2,31.1,593.8,285.6,507.7,200.9,369.2,404.9,1272.8536,361.0
17,203897.1,216591.9,130815.8,131358.8,1086.5,1193.3,367.3,55.7,418.8,154.2,694.1,626.0,589.6,360.6,407.7,284.7,1087.7589,390.0
18,182023.9,222752.1,152329.8,159607.4,1190.0,859.6,333.1,307.2,508.8,-44.8,850.0,558.0,581.3,225.9,522.8,451.0,1253.1758,392.0
19,205657.8,277214.6,172717.9,193016.3,1143.8,1512.2,522.8,174.2,618.4,317.2,658.3,530.9,512.6,268.4,737.0,441.4,1380.3032,397.0
20,232090.8,293957.4,234967.3,268904.8,984.0,1068.1,494.8,468.3,434.8,-86.3,658.4,709.8,688.4,351.9,632.8,374.6,1296.9712,405.0
21,188860.0,252880.7,152137.4,175692.1,1231.5,1397.0,473.2,542.9,651.7,361.2,599.2,562.3,674.2,571.5,520.8,392.2,1371.1459,441.0
22,242929.3,332715.6,231172.2,268347.1,1376.8,1627.6,723.9,641.6,481.2,470.1,746.4,1142.9,450.4,301.3,690.5,736.6,1402.4739,453.0
23,248546.1,265390.5,154812.6,154375.6,1539.2,1192.2,730.0,654.1,460.3,187.4,501.7,517.5,710.4,547.3,619.0,715.7,1093.4054,460.0
24,181220.0,244934.8,160660.3,180676.6,1030.0,1516.8,491.6,508.2,308.1,190.5,620.3,484.7,762.5,747.3,626.2,390.2,1384.055,485.0
25,244038.4,246607.6,150550.7,150384.7,1109.2,953.0,548.1,148.4,355.3,20.0,507.3,565.8,609.2,394.7,419.6,310.6,1034.8073,522.0
26,316096.6,411710.9,251635.8,286619.4,2045.1,1948.1,573.2,366.6,333.9,-120.6,1037.8,1068.0,577.7,650.7,668.0,696.5,1333.7452,530.0
27,153949.1,164269.6,102160.6,99807.2,854.5,913.8,330.1,369.9,457.7,112.3,348.0,-52.5,337.7,39.5,445.1,298.9,1092.6796,566.0
28,226350.3,250208.4,172977.8,171443.3,1293.4,966.9,438.2,26.1,410.6,98.8,506.8,63.9,375.0,351.9,587.8,31.2,1131.9628,576.0
29,159288.4,186565.5,119818.9,127538.0,777.3,211.2,361.5,3.5,384.1,95.2,479.0,642.2,477.7,390.0,464.2,369.0,1199.3531,581.0
30,235925.8,268041.0,218424.8,224249.4,993.3,1313.5,514.6,456.2,457.4,323.9,722.5,364.3,507.4,109.9,368.8,252.0,1163.4197,618.0
31,176542.0,206321.5,163566.7,178423.5,1281.7,1610.4,329.6,221.4,338.6,204.4,461.2,824.1,436.2,200.9,304.9,242.0,1196.7712,654.0
32,189270.5,205148.8,131502.3,130936.2,1044.8,941.1,441.7,548.1,542.2,188.4,372.1,240.3,397.9,291.2,256.6,71.0,1109.942,679.0
33,177821.1,219163.0,110132.5,119415.0,1318.8,1165.4,513.4,463.2,405.2,-24.3,607.3,476.2,500.5,410.0,462.5,344.2,1262.1075,713.0
34,161938.6,160641.8,94139.1,90863.1,959.1,725.8,397.8,40.1,329.9,-107.0,270.9,-144.0,426.5,192.5,335.3,221.4,1015.8111,716.0
35,136404.8,142131.6,91590.9,88646.1,675.2,135.1,414.7,69.5,283.8,16.2,340.6,378.5,434.6,86.0,275.3,68.9,1067.0283,730.0
36,176371.0,191093.9,103225.6,100989.4,871.3,769.1,380.5,173.0,378.1,84.7,760.4,121.2,427.8,97.0,352.8,262.4,1109.4968,734.0
37,213348.5,223109.5,151262.6,152708.3,1037.9,628.1,325.5,157.8,341.8,145.5,679.3,684.8,504.8,284.0,432.1,680.6,1070.8721,748.0
38,196718.9,205836.4,121423.5,117666.2,787.2,682.9,493.0,254.3,423.6,210.5,649.4,-5.0,522.5,70.0,666.7,605.3,1071.4957,751.0
39,198606.4,235745.9,141313.3,153225.3,1070.3,691.9,358.4,152.9,391.0,176.4,589.2,303.2,536.1,331.8,319.3,187.7,1215.5231,755.0
40,170706.3,186810.4,114831.1,114145.3,990.6,755.0,278.6,399.1,369.6,10.6,574.0,249.3,428.1,65.5,509.9,454.2,1120.6118,760.0
41,154413.0,156615.2,84692.4,81596.4,731.4,407.8,338.4,46.0,339.5,-50.1,485.5,474.7,250.7,44.0,405.0,251.6,1038.633,762.0
42,241695.5,310325.4,153706.9,180975.1,1172.0,1183.2,595.6,653.5,394.4,168.6,715.7,536.4,673.5,667.3,771.1,486.6,1314.8059,806.0
43,237610.7,291111.6,217708.2,249979.9,1238.0,1450.9,591.1,292.9,439.3,108.6,588.0,876.8,727.9,411.5,605.1,590.6,1254.5797,831.0
44,102233.1,110424.8,65450.0,64223.9,637.7,856.9,387.3,440.4,313.3,-197.5,436.9,150.3,448.3,170.9,327.9,361.1,1106.0596,849.0
45,147369.9,146284.2,80260.4,77316.5,626.3,343.9,360.3,253.6,403.1,-117.2,417.7,-39.1,558.9,199.6,397.3,279.7,1016.4677,865.0
46,219081.3,276901.5,163373.2,183469.4,1190.3,1619.1,654.4,444.8,399.2,70.1,464.9,152.1,577.3,466.5,571.6,548.0,1294.2606,880.0
47,215636.9,229238.4,175417.2,174025.8,1053.7,603.2,381.4,19.5,377.5,153.0,538.6,382.0,370.0,255.0,451.0,137.0,1088.6102,962.0
48,270009.0,364836.3,192810.1,237060.3,1736.0,2051.4,634.5,602.2,323.0,53.0,630.8,593.5,544.4,721.5,693.3,934.8,1383.6333,983.0
49,119291.1,125041.7,69305.7,68761.7,767.6,387.9,300.0,78.6,395.1,-17.4,540.1,-80.4,483.8,46.4,410.5,259.5,1073.3895,988.0
50,172165.7,187140.0,120422.4,121372.5,1048.5,900.7,429.2,188.1,333.8,-165.7,621.8,554.6,382.6,141.7,321.0,325.4,1113.1003,1062.0
51,163083.5,180710.9,127451.5,126771.8,808.6,502.5,468.7,320.8,348.0,397.6,623.2,648.1,510.5,328.6,450.7,426.1,1134.7041,1114.0
52,296163.6,359447.4,303158.0,340379.4,2098.2,2473.1,746.6,847.4,387.5,-96.6,864.4,1028.0,740.5,686.6,558.0,198.3,1242.8188,1117.0
53,163751.0,216639.8,155554.7,171750.0,955.2,1104.9,427.7,396.6,385.8,-62.7,534.2,572.4,561.4,555.9,415.8,384.9,1354.7876,1126.0
54,170204.9,172157.0,98056.1,94618.9,967.5,726.2,317.0,-27.1,472.0,-344.2,360.9,249.7,326.2,206.6,363.4,35.7,1035.7712,1179.0
55,153812.7,164370.9,91555.2,89636.8,748.9,788.2,233.7,-127.1,381.3,85.0,443.6,402.1,558.9,377.5,128.9,-183.1,1094.3181,1188.0
56,186375.3,189225.9,65509.6,63178.4,889.2,586.2,278.8,102.1,337.0,-191.2,408.1,81.2,380.5,376.7,395.6,379.2,1039.6978,1189.0
57,162124.0,203512.3,157423.4,171172.2,864.3,788.7,678.0,258.4,370.4,-72.1,592.1,-15.0,532.6,316.0,558.8,368.1,1285.4447,1224.0
58,211838.8,264358.8,139245.6,154318.5,1369.6,1065.3,280.9,200.3,352.9,91.5,608.4,217.5,531.3,521.3,263.4,-108.2,1277.9141,1257.0
59,181837.5,197109.9,122504.2,122082.7,1166.0,503.2,306.9,146.5,538.1,245.1,612.5,766.1,384.0,56.6,410.4,158.7,1110.0364,1271.0
60,186129.0,205539.0,129656.9,133353.2,1081.6,980.1,586.4,533.8,496.5,158.3,493.9,701.3,474.0,246.2,414.1,369.0,1130.7914,1290.0
61,160339.8,165122.9,91220.6,87945.8,755.7,547.8,297.2,12.8,501.0,436.3,478.4,485.3,488.4,436.1,231.6,-33.8,1054.5695,1296.0
62,154597.1,165920.4,99315.5,96614.8,659.6,564.9,362.5,54.6,341.3,-60.8,735.7,240.3,497.2,329.0,435.6,145.9,1099.0354,1303.0
63,200685.9,225768.8,137290.5,145415.0,1211.8,1355.9,449.7,592.0,517.6,438.1,621.1,553.5,398.7,473.8,423.2,362.8,1152.0178,1324.0
64,144555.8,140885.4,65742.3,62439.3,499.6,-22.3,349.3,67.3,392.3,115.1,483.5,207.8,560.2,178.6,412.0,276.0,998.0196,1328.0
65,139619.1,154855.4,91716.0,89276.0,730.3,513.9,357.3,-49.3,406.3,148.0,354.9,-39.5,365.1,268.1,326.8,259.4,1135.7689,1342.0
66,166012.5,190016.3,114450.0,117902.8,823.2,686.1,301.1,418.0,362.1,133.1,598.8,418.5,355.0,338.6,361.5,-19.6,1172.0873,1399.0
