,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,34619.6,32648.7,95440.1,95607.6,555.7,546.3,342.3,22.0,327.9,-60.0,342.6,-119.6,511.3,-295.7,264.8,-19.5,965.79803,0.0
1,155086.9,214290.6,135716.0,154600.1,1452.8,1204.8,402.7,-15.8,405.6,166.4,773.7,492.4,294.2,84.7,344.1,669.3,1414.9662,53.0
2,150073.2,175773.7,149132.6,153468.2,999.3,844.8,389.4,292.9,388.2,23.4,443.6,511.3,357.9,-89.3,167.3,150.4,1199.3713,86.0
3,247087.9,358759.8,245606.2,316370.3,1760.5,2240.2,1105.3,1320.0,559.5,306.1,1004.9,1039.1,426.3,360.9,429.9,468.5,1486.8431,96.0
4,231070.7,292447.3,180557.4,201382.3,1460.1,1447.4,316.6,537.1,532.7,212.1,687.6,679.7,483.7,214.2,317.3,154.1,1296.0294,180.0
5,141804.5,153341.5,70498.0,69545.4,586.6,349.7,317.2,135.6,394.8,191.1,617.9,580.4,354.6,-85.7,385.9,475.1,1107.3462,182.0
6,159857.8,167870.1,100251.5,102670.2,753.3,505.0,478.2,11.5,448.6,-1.2,510.6,388.2,404.4,-54.3,184.4,-21.1,1075.3358,212.0
7,189079.0,234394.2,125769.8,139511.9,1066.3,970.6,600.8,254.0,353.9,-217.8,568.7,508.6,457.6,198.4,256.3,43.4,1269.4579,242.0
8,285513.6,317325.4,167465.2,183977.4,4598.2,5158.6,3380.8,3794.4,1123.9,678.6,2870.2,3551.8,1031.5,1266.3,2123.0,2794.7,1138.0968,248.0
9,201467.5,226182.4,204792.0,211171.6,1303.0,1060.8,616.2,429.7,447.1,126.3,856.5,569.2,476.9,-12.7,405.0,104.9,1149.6365,252.0
10,185951.0,245369.7,143108.1,162310.4,1150.7,1458.1,727.5,493.9,386.5,281.5,957.7,1078.7,368.8,-1.5,319.5,118.7,1351.2583,288.0
11,185666.8,249721.9,130685.4,146333.2,1175.6,863.2,687.2,282.7,542.5,247.0,640.6,503.8,331.6,198.1,447.2,223.3,1377.2961,324.0
12,162284.3,192509.0,164374.6,172701.4,954.2,808.1,427.8,458.2,413.2,385.4,589.7,815.4,290.7,189.5,358.8,294.7,1214.7443,330.0
13,174461.6,188729.3,113385.2,113108.6,802.0,245.5,317.1,99.3,391.2,162.3,686.4,327.5,283.4,-149.1,345.3,328.2,1107.7778,397.0
14,182898.4,195960.6,131505.5,133647.1,1089.2,1648.1,346.7,140.3,384.1,-256.9,615.1,677.7,471.7,101.1,335.9,264.0,1097.1456,437.0
15,219515.2,253889.4,104340.2,112493.0,1098.0,1719.1,537.2,521.1,517.3,383.0,639.6,458.5,405.0,210.1,250.5,-174.6,1184.3627,442.0
16,151342.8,161666.5,98384.8,97876.3,708.7,12.7,260.9,-98.0,469.6,235.2,551.6,397.3,263.0,-213.4,288.6,38.8,1093.9003,502.0
17,130173.9,135991.5,76512.8,74644.7,667.6,848.1,509.7,356.4,236.7,-226.6,630.7,106.9,182.1,-326.8,275.6,160.0,1069.8081,546.0
18,243277.6,263839.8,175621.4,177056.4,1085.5,1106.0,545.6,254.5,385.6,426.7,796.6,586.9,369.3,12.7,379.1,-91.2,1110.5723,557.0
19,213147.4,281952.7,181035.0,203169.0,1329.3,1552.1,507.6,350.2,526.3,199.3,525.9,463.4,452.3,331.7,304.6,295.1,1354.5742,566.0
20,211236.4,280288.6,219484.7,252001.8,1321.1,1762.6,348.8,322.2,390.6,412.7,655.1,556.1,396.3,139.4,402.0,544.1,1358.7662,573.0
21,144097.2,162372.6,89350.8,91906.6,715.9,285.2,307.5,214.9,471.6,57.1,534.2,475.1,446.7,-0.3,319.1,401.9,1153.8796,849.0
22,156879.1,184227.8,116711.6,119542.8,842.0,533.4,481.0,754.8,390.9,294.8,404.5,-157.7,267.9,-85.8,271.5,-83.7,1202.5662,888.0
23,11961.8,7984.9,35126.7,33535.0,405.7,-47.6,310.4,123.3,297.6,-93.3,465.8,-105.0,329.3,-109.5,262.3,45.8,683.62274,906.0
24,131219.4,140725.9,80538.1,79587.8,649.0,284.2,355.6,41.2,297.8,-118.6,306.6,10.3,277.8,-19.9,316.6,89.2,1098.2114,940.0
25,178444.4,221333.9,141198.5,156118.5,1161.2,1101.9,376.2,-57.2,363.2,58.3,480.1,160.0,419.4,-76.9,373.4,334.9,1270.1497,971.0
26,125632.4,135742.5,81278.7,79487.9,602.0,673.2,269.5,210.5,364.8,319.3,554.1,347.6,401.1,-82.8,274.0,-45.8,1106.4045,983.0
27,137568.1,144823.4,84082.4,82274.6,469.5,336.3,355.3,344.4,432.6,34.9,409.8,196.8,412.2,186.7,302.8,11.1,1077.9995,985.0
28,192983.0,209983.6,141612.4,148612.6,759.4,382.9,625.1,430.2,336.8,1.7,576.5,443.3,337.9,-87.2,280.5,-3.8,1114.2452,1011.0
29,146527.3,155449.1,95542.2,95663.4,757.1,652.3,262.8,56.3,429.8,331.0,377.3,-27.3,414.0,-257.8,299.4,143.3,1086.3995,1023.0
30,141334.3,152176.1,85313.0,83244.3,776.6,781.0,413.7,626.0,408.2,176.6,341.2,46.7,332.2,-0.7,277.7,65.1,1102.5999,1069.0
31,163578.9,218547.6,151423.7,177175.1,1059.9,987.9,446.9,304.4,349.1,-39.5,373.7,46.4,467.3,256.5,240.6,-31.1,1368.1233,1075.0
32,258282.4,312525.9,156702.8,176565.5,1321.3,1041.5,666.3,352.6,488.5,534.0,844.1,673.6,411.9,-50.5,346.4,20.4,1239.0665,1130.0
33,148990.9,161612.1,100661.9,104162.9,934.0,639.1,442.7,450.5,295.4,30.0,452.8,380.9,571.2,81.5,311.4,-166.0,1110.795,1150.0
34,116568.9,125551.8,73481.7,72948.4,482.6,248.4,289.5,310.9,397.7,-195.1,398.0,205.2,385.9,-232.7,367.4,449.7,1102.9163,1201.0
35,194247.2,246375.4,185833.8,206766.6,1255.4,1689.8,561.4,552.7,437.5,-34.7,640.9,690.7,374.6,128.0,283.6,-22.3,1298.8468,1311.0
