,FSC-H,FSC-A,SSC-H,SSC-A,GFP-488nm-H,GFP-488nm-A,Red-488nm-H,Red-488nm-A,CFP-405nm-H,CFP-405nm-A,RFP-405nm-H,RFP-405nm-A,RFP-561nm-H,RFP-561nm-A,FarRed-561nm-H,FarRed-561nm-A,FSC-Width,Time
0,99689.3,101968.3,67971.5,65888.2,950.2,697.3,2162.0,2150.5,279.0,-168.4,445.5,-106.9,10056.6,11165.8,8778.8,9566.1,1047.4152,0.0
1,169872.1,193265.3,123384.8,132877.6,2306.0,2211.2,4269.5,4227.5,364.9,36.7,582.7,171.9,24258.8,27448.6,21147.7,24554.3,1165.0116,4.0
2,198871.4,268063.2,227556.4,265162.8,3077.4,3517.9,5729.2,6382.2,647.0,490.3,706.5,901.3,32214.1,40982.8,27218.0,34677.9,1380.3202,215.0
3,162963.5,179715.9,96933.3,94420.1,2425.8,1923.0,4425.0,4232.5,438.6,271.3,580.6,556.8,20712.7,22279.7,17412.5,18736.9,1129.2843,292.0
4,172764.1,183769.7,118091.9,117302.3,2168.5,2113.1,4069.2,3851.2,542.6,72.7,549.5,553.2,25128.6,27013.2,21237.4,23022.2,1089.2537,402.0
5,138785.0,148446.1,95282.4,93862.2,1620.4,1683.8,2788.8,2960.7,337.9,178.7,444.1,206.9,18016.8,19499.1,15774.7,16793.0,1095.2898,403.0
6,142883.5,163662.1,106143.7,106031.3,2294.7,2312.1,4195.5,4233.8,413.0,226.2,597.8,321.9,23093.6,24865.6,19516.1,21187.1,1172.9415,696.0
7,167361.6,180318.1,110055.4,108558.6,1556.0,1345.0,3467.4,2974.2,409.2,-109.1,479.7,275.2,15350.9,16598.2,13015.8,13999.9,1103.2842,703.0
8,122265.4,128540.8,89328.5,87201.7,1362.4,1464.6,2494.5,2341.2,633.5,302.2,391.3,128.2,13242.8,14465.7,11466.2,12314.1,1076.5677,780.0
9,218055.5,234683.4,116331.5,117556.3,2534.4,2323.8,3682.3,3536.1,466.2,-14.1,632.2,532.5,22087.2,23992.3,18675.8,20129.6,1102.1191,973.0
10,157469.2,172372.5,110773.6,109702.7,1766.0,1741.0,3493.5,2918.2,390.3,109.5,625.3,638.0,19708.0,21109.4,16291.6,17740.7,1120.9479,1067.0
11,210501.3,230193.4,151844.2,153800.1,2551.4,2381.1,4047.2,4220.0,517.5,425.3,639.9,402.3,23269.6,25705.6,19778.0,21844.9,1119.8176,1179.0
12,183775.5,226610.6,136409.4,155841.6,2547.9,2505.3,5364.5,6022.6,493.9,-26.2,460.6,425.9,30917.3,38576.6,26113.2,32450.1,1262.7289,1244.0
13,153552.4,169049.6,127786.4,133126.6,1998.4,1996.5,3254.0,3417.2,368.8,177.8,505.3,197.5,19566.0,21660.0,16446.4,18609.4,1127.349,1505.0
14,212337.3,267586.0,184243.0,208362.0,2800.2,3044.3,4917.8,5718.8,425.2,389.9,821.1,548.3,30346.7,37529.1,25832.5,31582.5,1290.4457,1829.0
15,251598.6,274998.2,149954.1,153324.3,2928.9,2768.9,4633.2,4935.2,491.4,319.9,675.5,361.9,27263.8,30833.1,23944.1,26610.1,1119.2643,1843.0
16,253692.9,345003.1,222508.9,252748.3,3435.5,3997.4,6304.7,7321.4,637.6,240.7,739.6,991.8,35489.8,44726.8,31221.6,38793.4,1392.5889,1871.0
17,138643.8,145400.0,88021.6,86639.3,1431.7,1291.8,3200.0,3078.4,509.9,357.7,620.2,326.2,17216.5,18050.3,15100.8,16439.1,1073.9259,1914.0
18,145007.9,168858.4,122287.8,122667.0,2277.1,2156.7,4346.8,4611.2,397.7,51.6,466.6,266.9,22785.9,25179.9,20231.7,22417.2,1192.4868,2036.0
19,226852.0,283623.4,172186.5,190348.5,3328.4,3889.5,6299.1,7045.6,428.5,122.1,565.8,510.7,38183.3,46632.6,33597.2,40796.5,1280.2844,2094.0
20,202486.2,258755.7,146055.8,171425.9,2477.9,2925.4,5128.0,5990.8,446.9,379.3,730.9,854.3,29067.6,37561.4,25260.3,32122.5,1308.599,2385.0
21,341571.2,414255.6,300288.1,337606.7,5515.8,6346.8,9993.8,11165.4,431.9,221.5,1289.0,1114.6,57843.4,72843.4,49527.0,61817.8,1241.9127,2502.0
22,154876.0,171379.2,117204.0,117565.9,2398.5,2098.0,4682.7,4532.5,474.2,69.6,538.0,284.4,25039.9,26857.1,21089.0,23499.0,1133.1428,2518.0
23,213959.0,284078.8,150692.0,182733.8,3626.7,4465.6,7484.8,9155.9,428.0,336.8,688.2,683.0,42388.0,55313.7,35742.1,46756.4,1359.6315,2638.0
24,190261.2,232569.0,147155.7,165206.1,1060.7,860.8,343.0,91.1,486.7,-105.3,452.0,454.5,423.4,-129.5,294.8,71.9,1251.7352,2662.0
25,233889.8,322803.5,167458.1,195951.0,3682.7,4648.9,6153.8,7889.1,454.6,347.9,1098.7,594.6,36213.1,46855.4,31211.4,39976.6,1413.2866,2745.0
26,404215.4,422921.9,213918.1,226085.1,6231.5,6393.3,10858.5,11514.9,416.4,788.0,1427.3,1798.6,63017.5,71334.2,53070.2,60294.0,1071.4066,2831.0
27,168313.2,188919.0,104108.9,105299.8,2009.4,1738.4,4454.4,4449.3,586.0,366.4,522.9,306.6,24138.7,27151.2,21386.9,23457.8,1149.3717,3145.0
28,171969.9,178200.3,118333.5,115319.6,1790.3,1699.4,2759.5,2250.4,443.3,83.3,426.2,215.8,16080.5,17619.3,13305.9,14666.0,1061.109,3219.0
29,197793.2,252857.8,148117.1,165012.5,2287.6,2925.1,3598.5,4152.2,392.6,300.3,540.7,587.3,22079.3,27231.0,18589.3,23284.0,1309.0801,3538.0
30,515488.5,816863.4,444332.4,623632.4,9277.0,13342.2,18344.5,26421.6,896.1,790.2,1572.7,2056.5,105888.4,161416.1,90676.1,137728.5,1622.6705,3539.0
